Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
12,24,5,0,,,,632.5,0,0,0,0.0
1,1,6,0,,,,630.2,0,0,0,0.0
1,2,6,0,,,,638.5,0,0,0,0.0
1,3,6,0,,,,637.0,0,0,0,0.0
1,4,6,0,,,,687.0,0,0,0,0.0
1,5,6,0,,,,768.9,0,0,0,0.0
1,6,6,0,,,,822.0,0,0,0,0.0
1,7,6,0,,,,874.5,0,0,0,0.0
1,8,6,0,,,,913.1,0,0,0,1.0
1,9,6,0,,,,924.7,0,0,0,15.0
1,10,6,0,,,,919.1,0,0,0,40.0
1,11,6,0,,,,867.9,0,0,0,67.0
1,12,6,0,,,,865.2,0,0,0,94.0
1,13,6,0,,,,860.9,0,0,0,67.0
1,14,6,0,,,,895.9,0,0,0,18.0
1,15,6,0,,,,929.5,0,0,0,0.0
1,16,6,0,,,,913.2,0,0,0,0.0
1,17,6,0,,,,890.6,0,0,0,0.0
1,18,6,0,,,,874.3,0,0,0,0.0
1,19,6,0,,,,849.7,0,0,0,0.0
1,20,6,0,,,,755.8,0,0,0,0.0
1,21,6,0,,,,659.5,0,0,0,0.0
1,22,6,0,,,,619.1,0,0,0,0.0
1,23,6,0,,,,609.6,0,0,0,0.0
1,24,6,0,,,,601.7,0,0,0,0.0
1,1,7,0,,,,577.2,0,0,0,0.0
1,2,7,0,,,,609.2,0,0,0,0.0
1,3,7,0,,,,613.7,0,0,0,0.0
1,4,7,0,,,,678.3,0,0,0,0.0
1,5,7,0,,,,721.2,0,0,0,0.0
1,6,7,0,,,,791.1,0,0,0,0.0
1,7,7,0,,,,841.1,0,0,0,0.0
1,8,7,0,,,,862.0,0,0,0,14.0
1,9,7,0,,,,868.0,0,0,0,89.0
1,10,7,0,,,,920.8,0,0,0,135.0
1,11,7,0,,,,866.3,0,0,0,124.0
1,12,7,0,,,,862.1,0,0,0,88.0
1,13,7,0,,,,865.5,0,0,0,60.0
1,14,7,0,,,,873.3,0,0,0,19.0
1,15,7,0,,,,911.4,0,0,0,0.0
1,16,7,0,,,,890.8,0,0,0,0.0
1,17,7,0,,,,845.5,0,0,0,0.0
1,18,7,0,,,,812.2,0,0,0,0.0
1,19,7,0,,,,808.9,0,0,0,0.0
1,20,7,0,,,,761.0,0,0,0,0.0
1,21,7,0,,,,629.0,0,0,0,0.0
1,22,7,0,,,,596.2,0,0,0,0.0
1,23,7,0,,,,571.3,0,0,0,0.0
1,24,7,0,,,,565.0,0,0,0,0.0
1,1,1,0,,,,590.2,0,0,0,0.0
1,2,1,0,,,,600.8,0,0,0,0.0
1,3,1,0,,,,601.4,0,0,0,0.0
1,4,1,0,,,,689.8,0,0,0,0.0
1,5,1,0,,,,766.4,0,0,0,0.0
1,6,1,0,,,,837.0,0,0,0,0.0
1,7,1,0,,,,873.7,0,0,0,0.0
1,8,1,0,,,,885.9,0,0,0,0.0
1,9,1,0,,,,911.1,0,0,0,7.0
1,10,1,0,,,,932.9,0,0,0,14.0
1,11,1,0,,,,918.6,0,0,0,16.0
1,12,1,0,,,,913.2,0,0,0,13.0
1,13,1,0,,,,896.5,0,0,0,7.0
1,14,1,0,,,,876.2,0,0,0,2.0
1,15,1,0,,,,873.9,0,0,0,0.0
1,16,1,0,,,,873.2,0,0,0,0.0
1,17,1,0,,,,886.5,0,0,0,0.0
1,18,1,0,,,,851.9,0,0,0,0.0
1,19,1,0,,,,813.0,0,0,0,0.0
1,20,1,0,,,,797.1,0,0,0,0.0
1,21,1,0,,,,683.0,0,0,0,0.0
1,22,1,0,,,,633.2,0,0,0,0.0
1,23,1,0,,,,597.5,0,0,0,0.0
1,24,1,0,,,,614.3,0,0,0,0.0
1,1,2,0,,,,610.1,0,0,0,0.0
1,2,2,0,,,,615.3,0,0,0,0.0
1,3,2,0,,,,624.4,0,0,0,0.0
1,4,2,0,,,,697.2,0,0,0,0.0
1,5,2,0,,,,745.0,0,0,0,0.0
1,6,2,0,,,,826.5,0,0,0,0.0
1,7,2,0,,,,895.9,0,0,0,0.0
1,8,2,0,,,,962.4,0,0,0,3.0
1,9,2,0,,,,1039.2,0,0,0,36.0
1,10,2,0,,,,1027.3,0,0,0,102.0
1,11,2,0,,,,1000.1,0,0,0,126.0
1,12,2,0,,,,1008.0,0,0,0,77.0
1,13,2,0,,,,957.3,0,0,0,37.0
1,14,2,0,,,,943.8,0,0,0,19.0
1,15,2,0,,,,983.6,0,0,0,4.0
1,16,2,0,,,,962.7,0,0,0,0.0
1,17,2,0,,,,915.0,0,0,0,0.0
1,18,2,0,,,,878.3,0,0,0,0.0
1,19,2,0,,,,859.4,0,0,0,0.0
1,20,2,0,,,,807.6,0,0,0,0.0
1,21,2,0,,,,709.8,0,0,0,0.0
1,22,2,0,,,,686.3,0,0,0,0.0
1,23,2,0,,,,672.0,0,0,0,0.0
1,24,2,0,,,,627.4,0,0,0,0.0
1,1,3,0,,,,632.9,0,0,0,0.0
1,2,3,0,,,,650.4,0,0,0,0.0
1,3,3,0,,,,637.3,0,0,0,0.0
1,4,3,0,,,,728.8,0,0,0,0.0
1,5,3,0,,,,798.3,0,0,0,0.0
1,6,3,0,,,,840.4,0,0,0,0.0
1,7,3,0,,,,898.4,0,0,0,0.0
1,8,3,0,,,,948.1,0,0,0,1.0
