datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2013-01-01 00:00:00,0.0,0.0,0.0,5.599
2013-01-01 01:00:00,0.0,0.0,0.0,4.53
2013-01-01 02:00:00,0.0,0.0,0.0,3.859
2013-01-01 03:00:00,0.0,0.0,0.0,3.411
2013-01-01 04:00:00,0.0,0.0,0.0,3.004
2013-01-01 05:00:00,0.0,0.0,0.0,2.731
2013-01-01 06:00:00,0.0,0.0,0.0,2.312
2013-01-01 07:00:00,0.0,0.0,0.0,2.001
2013-01-01 08:00:00,23.0,26.0,8.0,2.134
2013-01-01 09:00:00,238.0,191.0,46.0,3.011
2013-01-01 10:00:00,470.0,396.0,69.0,4.22
2013-01-01 11:00:00,539.0,462.0,78.0,5.338
2013-01-01 12:00:00,569.0,498.0,76.0,6.053
2013-01-01 13:00:00,508.0,443.0,66.0,6.217
2013-01-01 14:00:00,333.0,286.0,46.0,5.743
2013-01-01 15:00:00,84.0,84.0,11.0,4.562
2013-01-01 16:00:00,0.0,0.0,0.0,3.67
2013-01-01 17:00:00,0.0,0.0,0.0,3.159
2013-01-01 18:00:00,0.0,0.0,0.0,2.886
2013-01-01 19:00:00,0.0,0.0,0.0,2.827
2013-01-01 20:00:00,0.0,0.0,0.0,2.886
2013-01-01 21:00:00,0.0,0.0,0.0,3.035
2013-01-01 22:00:00,0.0,0.0,0.0,3.217
2013-01-01 23:00:00,0.0,0.0,0.0,3.541
2013-01-02 00:00:00,0.0,0.0,0.0,3.932
2013-01-02 01:00:00,0.0,0.0,0.0,4.056
2013-01-02 02:00:00,0.0,0.0,0.0,3.927
2013-01-02 03:00:00,0.0,0.0,0.0,3.817
2013-01-02 04:00:00,0.0,0.0,0.0,3.798
2013-01-02 05:00:00,0.0,0.0,0.0,3.607
2013-01-02 06:00:00,0.0,0.0,0.0,3.468
2013-01-02 07:00:00,0.0,0.0,0.0,3.582
2013-01-02 08:00:00,1.0,3.0,5.0,3.82
2013-01-02 09:00:00,10.0,3.0,17.0,4.266
2013-01-02 10:00:00,22.0,4.0,30.0,4.599
2013-01-02 11:00:00,41.0,7.0,47.0,5.122
2013-01-02 12:00:00,37.0,6.0,44.0,5.517
2013-01-02 13:00:00,22.0,3.0,30.0,5.72
2013-01-02 14:00:00,10.0,3.0,17.0,5.921
2013-01-02 15:00:00,0.0,1.0,4.0,6.541
2013-01-02 16:00:00,0.0,0.0,0.0,7.01
2013-01-02 17:00:00,0.0,0.0,0.0,7.375
2013-01-02 18:00:00,0.0,0.0,0.0,7.381
2013-01-02 19:00:00,0.0,0.0,0.0,7.464
2013-01-02 20:00:00,0.0,0.0,0.0,7.704
2013-01-02 21:00:00,0.0,0.0,0.0,7.8950000000000005
2013-01-02 22:00:00,0.0,0.0,0.0,7.812
2013-01-02 23:00:00,0.0,0.0,0.0,7.492
2013-01-03 00:00:00,0.0,0.0,0.0,7.272
2013-01-03 01:00:00,0.0,0.0,0.0,7.135
2013-01-03 02:00:00,0.0,0.0,0.0,7.051
2013-01-03 03:00:00,0.0,0.0,0.0,6.959
2013-01-03 04:00:00,0.0,0.0,0.0,6.859
2013-01-03 05:00:00,0.0,0.0,0.0,6.805
2013-01-03 06:00:00,0.0,0.0,0.0,6.898
2013-01-03 07:00:00,0.0,0.0,0.0,7.137
2013-01-03 08:00:00,2.0,4.0,5.0,7.514
2013-01-03 09:00:00,28.0,12.0,29.0,7.988
2013-01-03 10:00:00,65.0,22.0,56.0,8.716
2013-01-03 11:00:00,83.0,26.0,70.0,9.485
2013-01-03 12:00:00,74.0,21.0,66.0,9.982
2013-01-03 13:00:00,56.0,17.0,52.0,10.237
2013-01-03 14:00:00,28.0,11.0,30.0,10.099
2013-01-03 15:00:00,4.0,6.0,6.0,9.4
2013-01-03 16:00:00,0.0,0.0,0.0,8.812
2013-01-03 17:00:00,0.0,0.0,0.0,8.629
2013-01-03 18:00:00,0.0,0.0,0.0,8.47
2013-01-03 19:00:00,0.0,0.0,0.0,8.39
2013-01-03 20:00:00,0.0,0.0,0.0,8.38
