datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2002-01-01 00:00:00,0.0,0.0,0.0,-2.675
2002-01-01 01:00:00,0.0,0.0,0.0,-2.7
2002-01-01 02:00:00,0.0,0.0,0.0,-2.657
2002-01-01 03:00:00,0.0,0.0,0.0,-2.657
2002-01-01 04:00:00,0.0,0.0,0.0,-2.623
2002-01-01 05:00:00,0.0,0.0,0.0,-2.59
2002-01-01 06:00:00,0.0,0.0,0.0,-2.563
2002-01-01 07:00:00,0.0,0.0,0.0,-2.579
2002-01-01 08:00:00,17.0,17.0,12.0,-2.534
2002-01-01 09:00:00,117.0,79.0,55.0,-1.904
2002-01-01 10:00:00,292.0,235.0,79.0,-0.8140000000000001
2002-01-01 11:00:00,539.0,528.0,62.0,0.521
2002-01-01 12:00:00,544.0,539.0,58.0,1.407
2002-01-01 13:00:00,463.0,450.0,55.0,1.618
2002-01-01 14:00:00,293.0,271.0,45.0,0.549
2002-01-01 15:00:00,69.0,71.0,14.0,-1.513
2002-01-01 16:00:00,0.0,0.0,0.0,-2.555
2002-01-01 17:00:00,0.0,0.0,0.0,-2.887
2002-01-01 18:00:00,0.0,0.0,0.0,-2.992
2002-01-01 19:00:00,0.0,0.0,0.0,-2.972
2002-01-01 20:00:00,0.0,0.0,0.0,-2.919
2002-01-01 21:00:00,0.0,0.0,0.0,-2.8850000000000002
2002-01-01 22:00:00,0.0,0.0,0.0,-2.939
2002-01-01 23:00:00,0.0,0.0,0.0,-3.089
2002-01-02 00:00:00,0.0,0.0,0.0,-3.234
2002-01-02 01:00:00,0.0,0.0,0.0,-3.303
2002-01-02 02:00:00,0.0,0.0,0.0,-3.272
2002-01-02 03:00:00,0.0,0.0,0.0,-3.177
2002-01-02 04:00:00,0.0,0.0,0.0,-3.097
2002-01-02 05:00:00,0.0,0.0,0.0,-3.047
2002-01-02 06:00:00,0.0,0.0,0.0,-2.978
2002-01-02 07:00:00,0.0,0.0,0.0,-2.831
2002-01-02 08:00:00,100.0,103.0,13.0,-2.291
2002-01-02 09:00:00,348.0,333.0,39.0,-0.773
2002-01-02 10:00:00,519.0,521.0,45.0,0.558
2002-01-02 11:00:00,582.0,596.0,49.0,1.693
2002-01-02 12:00:00,572.0,584.0,50.0,2.338
2002-01-02 13:00:00,487.0,486.0,48.0,2.293
2002-01-02 14:00:00,322.0,308.0,40.0,1.448
2002-01-02 15:00:00,94.0,98.0,13.0,-0.217
2002-01-02 16:00:00,0.0,0.0,0.0,-0.9550000000000001
2002-01-02 17:00:00,0.0,0.0,0.0,-1.009
2002-01-02 18:00:00,0.0,0.0,0.0,-1.041
2002-01-02 19:00:00,0.0,0.0,0.0,-1.016
2002-01-02 20:00:00,0.0,0.0,0.0,-0.969
2002-01-02 21:00:00,0.0,0.0,0.0,-0.963
2002-01-02 22:00:00,0.0,0.0,0.0,-1.059
2002-01-02 23:00:00,0.0,0.0,0.0,-1.203
2002-01-03 00:00:00,0.0,0.0,0.0,-1.32
2002-01-03 01:00:00,0.0,0.0,0.0,-1.386
2002-01-03 02:00:00,0.0,0.0,0.0,-1.42
2002-01-03 03:00:00,0.0,0.0,0.0,-1.441
2002-01-03 04:00:00,0.0,0.0,0.0,-1.421
2002-01-03 05:00:00,0.0,0.0,0.0,-1.385
2002-01-03 06:00:00,0.0,0.0,0.0,-1.235
2002-01-03 07:00:00,0.0,0.0,0.0,-0.9460000000000001
2002-01-03 08:00:00,20.0,19.0,14.0,-0.43
2002-01-03 09:00:00,92.0,54.0,56.0,0.634
2002-01-03 10:00:00,183.0,115.0,88.0,1.6300000000000001
2002-01-03 11:00:00,339.0,271.0,97.0,2.387
2002-01-03 12:00:00,410.0,362.0,85.0,2.745
2002-01-03 13:00:00,379.0,341.0,71.0,2.585
2002-01-03 14:00:00,250.0,221.0,52.0,1.791
2002-01-03 15:00:00,61.0,62.0,15.0,-0.075
2002-01-03 16:00:00,0.0,0.0,0.0,-1.061
2002-01-03 17:00:00,0.0,0.0,0.0,-1.202
2002-01-03 18:00:00,0.0,0.0,0.0,-1.392
2002-01-03 19:00:00,0.0,0.0,0.0,-1.561
2002-01-03 20:00:00,0.0,0.0,0.0,-1.775
2002-01-03 21:00:00,0.0,0.0,0.0,-2.137
2002-01-03 22:00:00,0.0,0.0,0.0,-2.69
2002-01-03 23:00:00,0.0,0.0,0.0,-3.251
2002-01-04 00:00:00,0.0,0.0,0.0,-3.705
2002-01-04 01:00:00,0.0,0.0,0.0,-4.106
2002-01-04 02:00:00,0.0,0.0,0.0,-4.48
2002-01-04 03:00:00,0.0,0.0,0.0,-4.849
2002-01-04 04:00:00,0.0,0.0,0.0,-5.202
2002-01-04 05:00:00,0.0,0.0,0.0,-5.473
2002-01-04 06:00:00,0.0,0.0,0.0,-5.647
2002-01-04 07:00:00,0.0,0.0,0.0,-5.715
2002-01-04 08:00:00,80.0,79.0,16.0,-5.192
2002-01-04 09:00:00,294.0,261.0,51.0,-3.163
2002-01-04 10:00:00,436.0,399.0,67.0,-1.708
2002-01-04 11:00:00,489.0,452.0,77.0,-0.34600000000000003
2002-01-04 12:00:00,304.0,223.0,104.0,0.662
2002-01-04 13:00:00,97.0,36.0,79.0,1.164
2002-01-04 14:00:00,27.0,7.0,34.0,1.172
2002-01-04 15:00:00,1.0,1.0,6.0,0.853
2002-01-04 16:00:00,0.0,0.0,0.0,0.746
2002-01-04 17:00:00,0.0,0.0,0.0,0.787
2002-01-04 18:00:00,0.0,0.0,0.0,0.925
2002-01-04 19:00:00,0.0,0.0,0.0,1.087
2002-01-04 20:00:00,0.0,0.0,0.0,1.313
2002-01-04 21:00:00,0.0,0.0,0.0,1.67
2002-01-04 22:00:00,0.0,0.0,0.0,1.949
2002-01-04 23:00:00,0.0,0.0,0.0,2.124
2002-01-05 00:00:00,0.0,0.0,0.0,2.42
2002-01-05 01:00:00,0.0,0.0,0.0,2.527
2002-01-05 02:00:00,0.0,0.0,0.0,2.628
2002-01-05 03:00:00,0.0,0.0,0.0,2.809
2002-01-05 04:00:00,0.0,0.0,0.0,2.876
2002-01-05 05:00:00,0.0,0.0,0.0,2.999
2002-01-05 06:00:00,0.0,0.0,0.0,3.053
2002-01-05 07:00:00,0.0,0.0,0.0,2.986
2002-01-05 08:00:00,0.0,0.0,4.0,3.002
2002-01-05 09:00:00,8.0,1.0,18.0,3.348
2002-01-05 10:00:00,28.0,3.0,40.0,3.83
2002-01-05 11:00:00,48.0,5.0,60.0,4.345
2002-01-05 12:00:00,64.0,9.0,73.0,4.65
2002-01-05 13:00:00,52.0,8.0,61.0,4.476
2002-01-05 14:00:00,25.0,4.0,35.0,3.86
2002-01-05 15:00:00,1.0,1.0,6.0,3.083
2002-01-05 16:00:00,0.0,0.0,0.0,2.835
2002-01-05 17:00:00,0.0,0.0,0.0,2.828
2002-01-05 18:00:00,0.0,0.0,0.0,2.8810000000000002
2002-01-05 19:00:00,0.0,0.0,0.0,2.961
2002-01-05 20:00:00,0.0,0.0,0.0,3.01
2002-01-05 21:00:00,0.0,0.0,0.0,2.922
2002-01-05 22:00:00,0.0,0.0,0.0,2.709
2002-01-05 23:00:00,0.0,0.0,0.0,2.588
2002-01-06 00:00:00,0.0,0.0,0.0,2.428
2002-01-06 01:00:00,0.0,0.0,0.0,2.14
2002-01-06 02:00:00,0.0,0.0,0.0,1.856
2002-01-06 03:00:00,0.0,0.0,0.0,1.611
2002-01-06 04:00:00,0.0,0.0,0.0,1.515
2002-01-06 05:00:00,0.0,0.0,0.0,1.354
2002-01-06 06:00:00,0.0,0.0,0.0,1.43
2002-01-06 07:00:00,0.0,0.0,0.0,1.621
2002-01-06 08:00:00,1.0,1.0,7.0,1.808
2002-01-06 09:00:00,18.0,2.0,29.0,2.083
2002-01-06 10:00:00,33.0,3.0,45.0,2.442
2002-01-06 11:00:00,32.0,2.0,45.0,2.626
2002-01-06 12:00:00,32.0,2.0,45.0,2.661
2002-01-06 13:00:00,23.0,2.0,35.0,2.526
2002-01-06 14:00:00,10.0,1.0,20.0,2.247
2002-01-06 15:00:00,0.0,0.0,4.0,1.907
2002-01-06 16:00:00,0.0,0.0,0.0,1.84
2002-01-06 17:00:00,0.0,0.0,0.0,1.895
2002-01-06 18:00:00,0.0,0.0,0.0,1.923
2002-01-06 19:00:00,0.0,0.0,0.0,1.923
2002-01-06 20:00:00,0.0,0.0,0.0,1.942
2002-01-06 21:00:00,0.0,0.0,0.0,2.055
2002-01-06 22:00:00,0.0,0.0,0.0,2.058
2002-01-06 23:00:00,0.0,0.0,0.0,2.015
2002-01-07 00:00:00,0.0,0.0,0.0,1.998
2002-01-07 01:00:00,0.0,0.0,0.0,2.042
2002-01-07 02:00:00,0.0,0.0,0.0,2.171
2002-01-07 03:00:00,0.0,0.0,0.0,2.303
2002-01-07 04:00:00,0.0,0.0,0.0,2.306
2002-01-07 05:00:00,0.0,0.0,0.0,2.225
2002-01-07 06:00:00,0.0,0.0,0.0,2.051
2002-01-07 07:00:00,0.0,0.0,0.0,1.858
2002-01-07 08:00:00,0.0,0.0,4.0,1.794
2002-01-07 09:00:00,7.0,1.0,16.0,2.146
2002-01-07 10:00:00,22.0,2.0,33.0,2.665
2002-01-07 11:00:00,42.0,4.0,54.0,3.134
2002-01-07 12:00:00,48.0,5.0,60.0,3.432
2002-01-07 13:00:00,45.0,6.0,56.0,3.551
2002-01-07 14:00:00,24.0,4.0,35.0,3.217
2002-01-07 15:00:00,2.0,1.0,8.0,2.901
2002-01-07 16:00:00,0.0,0.0,0.0,2.728
2002-01-07 17:00:00,0.0,0.0,0.0,2.726
2002-01-07 18:00:00,0.0,0.0,0.0,2.493
2002-01-07 19:00:00,0.0,0.0,0.0,2.189
2002-01-07 20:00:00,0.0,0.0,0.0,1.789
2002-01-07 21:00:00,0.0,0.0,0.0,1.484
2002-01-07 22:00:00,0.0,0.0,0.0,1.353
