datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2001-01-06 20:00:00,0.0,0.0,0.0,4.515
2001-01-06 21:00:00,0.0,0.0,0.0,4.153
2001-01-06 22:00:00,0.0,0.0,0.0,3.945
2001-01-06 23:00:00,0.0,0.0,0.0,3.8810000000000002
2001-01-07 00:00:00,0.0,0.0,0.0,3.807
2001-01-07 01:00:00,0.0,0.0,0.0,3.6310000000000002
2001-01-07 02:00:00,0.0,0.0,0.0,3.606
2001-01-07 03:00:00,0.0,0.0,0.0,3.413
2001-01-07 04:00:00,0.0,0.0,0.0,3.273
2001-01-07 05:00:00,0.0,0.0,0.0,3.168
2001-01-07 06:00:00,0.0,0.0,0.0,3.084
2001-01-07 07:00:00,0.0,0.0,0.0,2.954
2001-01-07 08:00:00,0.0,2.0,4.0,2.905
2001-01-07 09:00:00,15.0,5.0,20.0,3.111
2001-01-07 10:00:00,58.0,18.0,51.0,3.647
2001-01-07 11:00:00,95.0,33.0,72.0,4.409
2001-01-07 12:00:00,236.0,141.0,96.0,5.268
2001-01-07 13:00:00,336.0,252.0,82.0,5.807
2001-01-07 14:00:00,290.0,235.0,53.0,5.527
2001-01-07 15:00:00,95.0,90.0,14.0,3.57
2001-01-07 16:00:00,0.0,0.0,0.0,2.334
2001-01-07 17:00:00,0.0,0.0,0.0,2.345
2001-01-07 18:00:00,0.0,0.0,0.0,2.231
2001-01-07 19:00:00,0.0,0.0,0.0,2.213
2001-01-07 20:00:00,0.0,0.0,0.0,2.474
2001-01-07 21:00:00,0.0,0.0,0.0,2.488
2001-01-07 22:00:00,0.0,0.0,0.0,2.412
2001-01-07 23:00:00,0.0,0.0,0.0,2.336
2001-01-08 00:00:00,0.0,0.0,0.0,2.296
2001-01-08 01:00:00,0.0,0.0,0.0,2.621
2001-01-08 02:00:00,0.0,0.0,0.0,3.01
2001-01-08 03:00:00,0.0,0.0,0.0,3.231
2001-01-08 04:00:00,0.0,0.0,0.0,3.332
2001-01-08 05:00:00,0.0,0.0,0.0,3.439
2001-01-08 06:00:00,0.0,0.0,0.0,3.376
2001-01-08 07:00:00,0.0,0.0,0.0,3.308
2001-01-08 08:00:00,6.0,7.0,7.0,3.312
2001-01-08 09:00:00,29.0,11.0,30.0,3.729
2001-01-08 10:00:00,57.0,16.0,53.0,4.354
2001-01-08 11:00:00,95.0,29.0,76.0,5.075
2001-01-08 12:00:00,95.0,29.0,76.0,5.668
2001-01-08 13:00:00,57.0,16.0,53.0,5.81
2001-01-08 14:00:00,33.0,12.0,33.0,5.594
2001-01-08 15:00:00,5.0,6.0,8.0,4.928
2001-01-08 16:00:00,0.0,0.0,0.0,4.29
2001-01-08 17:00:00,0.0,0.0,0.0,4.002
2001-01-08 18:00:00,0.0,0.0,0.0,3.554
2001-01-08 19:00:00,0.0,0.0,0.0,3.178
2001-01-08 20:00:00,0.0,0.0,0.0,2.738
2001-01-08 21:00:00,0.0,0.0,0.0,2.229
2001-01-08 22:00:00,0.0,0.0,0.0,1.698
2001-01-08 23:00:00,0.0,0.0,0.0,1.168
2001-01-09 00:00:00,0.0,0.0,0.0,0.855
2001-01-09 01:00:00,0.0,0.0,0.0,0.6890000000000001
2001-01-09 02:00:00,0.0,0.0,0.0,0.59
2001-01-09 03:00:00,0.0,0.0,0.0,0.47000000000000003
2001-01-09 04:00:00,0.0,0.0,0.0,0.299
2001-01-09 05:00:00,0.0,0.0,0.0,0.132
2001-01-09 06:00:00,0.0,0.0,0.0,-0.037
2001-01-09 07:00:00,0.0,0.0,0.0,-0.10400000000000001
2001-01-09 08:00:00,9.0,10.0,8.0,-0.045
2001-01-09 09:00:00,49.0,24.0,36.0,0.418
2001-01-09 10:00:00,115.0,54.0,68.0,1.321
2001-01-09 11:00:00,248.0,150.0,96.0,2.52
2001-01-09 12:00:00,392.0,288.0,97.0,3.5100000000000002
2001-01-09 13:00:00,401.0,314.0,81.0,4.052
2001-01-09 14:00:00,248.0,193.0,54.0,3.612
2001-01-09 15:00:00,56.0,54.0,14.0,1.887
2001-01-09 16:00:00,0.0,0.0,0.0,0.728
2001-01-09 17:00:00,0.0,0.0,0.0,0.447
2001-01-09 18:00:00,0.0,0.0,0.0,0.136
2001-01-09 19:00:00,0.0,0.0,0.0,0.10400000000000001
2001-01-09 20:00:00,0.0,0.0,0.0,0.455
2001-01-09 21:00:00,0.0,0.0,0.0,0.8240000000000001
2001-01-09 22:00:00,0.0,0.0,0.0,1.088
2001-01-09 23:00:00,0.0,0.0,0.0,1.364
2001-01-10 00:00:00,0.0,0.0,0.0,1.687
2001-01-10 01:00:00,0.0,0.0,0.0,2.16
2001-01-10 02:00:00,0.0,0.0,0.0,2.568
2001-01-10 03:00:00,0.0,0.0,0.0,2.825
2001-01-10 04:00:00,0.0,0.0,0.0,3.021
2001-01-10 05:00:00,0.0,0.0,0.0,3.121
2001-01-10 06:00:00,0.0,0.0,0.0,3.155
2001-01-10 07:00:00,0.0,0.0,0.0,3.255
2001-01-10 08:00:00,6.0,7.0,8.0,3.422
2001-01-10 09:00:00,29.0,11.0,30.0,3.897
2001-01-10 10:00:00,60.0,17.0,55.0,4.476
2001-01-10 11:00:00,83.0,22.0,71.0,4.967
2001-01-10 12:00:00,90.0,26.0,75.0,5.261
2001-01-10 13:00:00,78.0,26.0,64.0,5.262
2001-01-10 14:00:00,48.0,20.0,40.0,4.965
2001-01-10 15:00:00,9.0,9.0,10.0,4.429
2001-01-10 16:00:00,0.0,0.0,0.0,4.028
2001-01-10 17:00:00,0.0,0.0,0.0,3.912
2001-01-10 18:00:00,0.0,0.0,0.0,3.919
2001-01-10 19:00:00,0.0,0.0,0.0,3.94
2001-01-10 20:00:00,0.0,0.0,0.0,3.874
2001-01-10 21:00:00,0.0,0.0,0.0,3.876
2001-01-10 22:00:00,0.0,0.0,0.0,3.738
2001-01-10 23:00:00,0.0,0.0,0.0,3.599
2001-01-11 00:00:00,0.0,0.0,0.0,3.411
2001-01-11 01:00:00,0.0,0.0,0.0,3.212
2001-01-11 02:00:00,0.0,0.0,0.0,3.078
2001-01-11 03:00:00,0.0,0.0,0.0,3.043
2001-01-11 04:00:00,0.0,0.0,0.0,2.8770000000000002
2001-01-11 05:00:00,0.0,0.0,0.0,2.515
2001-01-11 06:00:00,0.0,0.0,0.0,2.046
2001-01-11 07:00:00,0.0,0.0,0.0,1.754
2001-01-11 08:00:00,208.0,192.0,16.0,1.821
2001-01-11 09:00:00,544.0,489.0,48.0,2.708
2001-01-11 10:00:00,678.0,622.0,64.0,3.746
2001-01-11 11:00:00,705.0,647.0,73.0,4.387
2001-01-11 12:00:00,658.0,591.0,76.0,4.535
2001-01-11 13:00:00,490.0,413.0,73.0,4.289
2001-01-11 14:00:00,307.0,251.0,52.0,3.638
2001-01-11 15:00:00,85.0,80.0,15.0,2.559
2001-01-11 16:00:00,0.0,0.0,0.0,1.667
2001-01-11 17:00:00,0.0,0.0,0.0,1.341
2001-01-11 18:00:00,0.0,0.0,0.0,1.315
2001-01-11 19:00:00,0.0,0.0,0.0,1.49
2001-01-11 20:00:00,0.0,0.0,0.0,1.655
2001-01-11 21:00:00,0.0,0.0,0.0,1.71
2001-01-11 22:00:00,0.0,0.0,0.0,1.359
2001-01-11 23:00:00,0.0,0.0,0.0,1.061
2001-01-12 00:00:00,0.0,0.0,0.0,0.978
2001-01-12 01:00:00,0.0,0.0,0.0,0.9480000000000001
2001-01-12 02:00:00,0.0,0.0,0.0,0.992
2001-01-12 03:00:00,0.0,0.0,0.0,1.124
2001-01-12 04:00:00,0.0,0.0,0.0,1.348
2001-01-12 05:00:00,0.0,0.0,0.0,1.601
2001-01-12 06:00:00,0.0,0.0,0.0,2.092
2001-01-12 07:00:00,0.0,0.0,0.0,2.561
2001-01-12 08:00:00,60.0,56.0,15.0,3.119
2001-01-12 09:00:00,160.0,112.0,53.0,4.137
2001-01-12 10:00:00,263.0,178.0,84.0,5.076
2001-01-12 11:00:00,328.0,227.0,100.0,5.816
2001-01-12 12:00:00,395.0,293.0,100.0,6.155
2001-01-12 13:00:00,246.0,163.0,85.0,6.06
2001-01-12 14:00:00,106.0,65.0,50.0,5.607
2001-01-12 15:00:00,24.0,22.0,14.0,4.835
2001-01-12 16:00:00,0.0,0.0,0.0,4.057
2001-01-12 17:00:00,0.0,0.0,0.0,3.589
2001-01-12 18:00:00,0.0,0.0,0.0,2.796
2001-01-12 19:00:00,0.0,0.0,0.0,2.082
2001-01-12 20:00:00,0.0,0.0,0.0,1.93
2001-01-12 21:00:00,0.0,0.0,0.0,1.879
2001-01-12 22:00:00,0.0,0.0,0.0,1.897
2001-01-12 23:00:00,0.0,0.0,0.0,1.3800000000000001
2001-01-13 00:00:00,0.0,0.0,0.0,0.714
2001-01-13 01:00:00,0.0,0.0,0.0,0.048
2001-01-13 02:00:00,0.0,0.0,0.0,-0.607
2001-01-13 03:00:00,0.0,0.0,0.0,-1.027
2001-01-13 04:00:00,0.0,0.0,0.0,-1.149
2001-01-13 05:00:00,0.0,0.0,0.0,-1.041
2001-01-13 06:00:00,0.0,0.0,0.0,-0.877
2001-01-13 07:00:00,0.0,0.0,0.0,-0.738
2001-01-13 08:00:00,368.0,339.0,17.0,0.256
2001-01-13 09:00:00,636.0,590.0,46.0,2.686
2001-01-13 10:00:00,751.0,711.0,60.0,4.177
2001-01-13 11:00:00,780.0,744.0,67.0,5.326
2001-01-13 12:00:00,760.0,723.0,67.0,5.97
2001-01-13 13:00:00,691.0,648.0,61.0,5.875
2001-01-13 14:00:00,528.0,480.0,47.0,4.984
2001-01-13 15:00:00,191.0,175.0,18.0,2.81
2001-01-13 16:00:00,0.0,0.0,0.0,1.007
2001-01-13 17:00:00,0.0,0.0,0.0,0.6960000000000001
2001-01-13 18:00:00,0.0,0.0,0.0,0.363
2001-01-13 19:00:00,0.0,0.0,0.0,0.093
2001-01-13 20:00:00,0.0,0.0,0.0,0.003
2001-01-13 21:00:00,0.0,0.0,0.0,-0.128
2001-01-13 22:00:00,0.0,0.0,0.0,-0.36
2001-01-13 23:00:00,0.0,0.0,0.0,-0.679
2001-01-14 00:00:00,0.0,0.0,0.0,-0.936
2001-01-14 01:00:00,0.0,0.0,0.0,-1.075
2001-01-14 02:00:00,0.0,0.0,0.0,-1.19
2001-01-14 03:00:00,0.0,0.0,0.0,-1.218
2001-01-14 04:00:00,0.0,0.0,0.0,-1.202
2001-01-14 05:00:00,0.0,0.0,0.0,-1.192
2001-01-14 06:00:00,0.0,0.0,0.0,-1.196
2001-01-14 07:00:00,0.0,0.0,0.0,-1.18
2001-01-14 08:00:00,229.0,207.0,18.0,-0.34800000000000003
2001-01-14 09:00:00,479.0,418.0,51.0,2.121
2001-01-14 10:00:00,745.0,700.0,63.0,3.655
2001-01-14 11:00:00,803.0,771.0,67.0,4.864
2001-01-14 12:00:00,782.0,749.0,67.0,5.678
2001-01-14 13:00:00,712.0,672.0,61.0,5.753
2001-01-14 14:00:00,547.0,500.0,48.0,4.97
2001-01-14 15:00:00,199.0,182.0,19.0,2.8930000000000002
2001-01-14 16:00:00,0.0,0.0,0.0,1.687
2001-01-14 17:00:00,0.0,0.0,0.0,2.214
2001-01-14 18:00:00,0.0,0.0,0.0,2.379
2001-01-14 19:00:00,0.0,0.0,0.0,2.632
2001-01-14 20:00:00,0.0,0.0,0.0,2.668
2001-01-14 21:00:00,0.0,0.0,0.0,2.412
2001-01-14 22:00:00,0.0,0.0,0.0,1.461
2001-01-14 23:00:00,0.0,0.0,0.0,0.6970000000000001
2001-01-15 00:00:00,0.0,0.0,0.0,0.588
2001-01-15 01:00:00,0.0,0.0,0.0,0.47400000000000003
2001-01-15 02:00:00,0.0,0.0,0.0,0.253
2001-01-15 03:00:00,0.0,0.0,0.0,-0.082
2001-01-15 04:00:00,0.0,0.0,0.0,-0.585
2001-01-15 05:00:00,0.0,0.0,0.0,-1.013
2001-01-15 06:00:00,0.0,0.0,0.0,-1.246
2001-01-15 07:00:00,0.0,0.0,0.0,-1.199
2001-01-15 08:00:00,201.0,180.0,19.0,-0.704
2001-01-15 09:00:00,443.0,377.0,53.0,0.768
2001-01-15 10:00:00,753.0,703.0,64.0,2.148
2001-01-15 11:00:00,799.0,757.0,68.0,3.419
2001-01-15 12:00:00,784.0,743.0,68.0,3.973
2001-01-15 13:00:00,719.0,672.0,62.0,3.964
2001-01-15 14:00:00,560.0,508.0,48.0,3.199
2001-01-15 15:00:00,216.0,194.0,20.0,0.676
2001-01-15 16:00:00,0.0,0.0,0.0,-1.472
2001-01-15 17:00:00,0.0,0.0,0.0,-2.004
2001-01-15 18:00:00,0.0,0.0,0.0,-2.567
2001-01-15 19:00:00,0.0,0.0,0.0,-2.947
2001-01-15 20:00:00,0.0,0.0,0.0,-3.205
2001-01-15 21:00:00,0.0,0.0,0.0,-3.436
2001-01-15 22:00:00,0.0,0.0,0.0,-3.6390000000000002
2001-01-15 23:00:00,0.0,0.0,0.0,-3.823
2001-01-16 00:00:00,0.0,0.0,0.0,-3.91
2001-01-16 01:00:00,0.0,0.0,0.0,-3.844
2001-01-16 02:00:00,0.0,0.0,0.0,-3.689
2001-01-16 03:00:00,0.0,0.0,0.0,-3.61
2001-01-16 04:00:00,0.0,0.0,0.0,-3.673
2001-01-16 05:00:00,0.0,0.0,0.0,-3.755
2001-01-16 06:00:00,0.0,0.0,0.0,-3.746
2001-01-16 07:00:00,0.0,0.0,0.0,-3.673
2001-01-16 08:00:00,392.0,354.0,20.0,-2.649
2001-01-16 09:00:00,629.0,569.0,50.0,-0.381
2001-01-16 10:00:00,748.0,692.0,64.0,1.024
2001-01-16 11:00:00,777.0,724.0,71.0,2.25
2001-01-16 12:00:00,750.0,693.0,72.0,2.685
2001-01-16 13:00:00,668.0,605.0,66.0,2.636
2001-01-16 14:00:00,487.0,424.0,52.0,1.576
2001-01-16 15:00:00,159.0,140.0,21.0,-1.009
2001-01-16 16:00:00,0.0,0.0,0.0,-2.545
2001-01-16 17:00:00,0.0,0.0,0.0,-2.72
2001-01-16 18:00:00,0.0,0.0,0.0,-2.792
2001-01-16 19:00:00,0.0,0.0,0.0,-2.825
2001-01-16 20:00:00,0.0,0.0,0.0,-2.812
2001-01-16 21:00:00,0.0,0.0,0.0,-2.749
2001-01-16 22:00:00,0.0,0.0,0.0,-2.608
2001-01-16 23:00:00,0.0,0.0,0.0,-2.42
2001-01-17 00:00:00,0.0,0.0,0.0,-2.264
2001-01-17 01:00:00,0.0,0.0,0.0,-2.187
2001-01-17 02:00:00,0.0,0.0,0.0,-2.182
2001-01-17 03:00:00,0.0,0.0,0.0,-2.175
2001-01-17 04:00:00,0.0,0.0,0.0,-2.186
2001-01-17 05:00:00,0.0,0.0,0.0,-2.318
2001-01-17 06:00:00,0.0,0.0,0.0,-2.5020000000000002
2001-01-17 07:00:00,0.0,0.0,0.0,-2.609
2001-01-17 08:00:00,225.0,199.0,22.0,-1.97
2001-01-17 09:00:00,481.0,410.0,55.0,-0.5650000000000001
2001-01-17 10:00:00,648.0,570.0,72.0,0.494
2001-01-17 11:00:00,733.0,666.0,76.0,2.014
2001-01-17 12:00:00,720.0,655.0,76.0,2.901
2001-01-17 13:00:00,645.0,577.0,70.0,2.891
2001-01-17 14:00:00,474.0,410.0,54.0,1.843
2001-01-17 15:00:00,162.0,142.0,22.0,-0.396
2001-01-17 16:00:00,0.0,0.0,0.0,-1.731
2001-01-17 17:00:00,0.0,0.0,0.0,-2.006
2001-01-17 18:00:00,0.0,0.0,0.0,-2.115
2001-01-17 19:00:00,0.0,0.0,0.0,-2.121
2001-01-17 20:00:00,0.0,0.0,0.0,-2.057
2001-01-17 21:00:00,0.0,0.0,0.0,-2.016
2001-01-17 22:00:00,0.0,0.0,0.0,-1.984
2001-01-17 23:00:00,0.0,0.0,0.0,-1.8880000000000001
2001-01-18 00:00:00,0.0,0.0,0.0,-1.721
2001-01-18 01:00:00,0.0,0.0,0.0,-1.65
2001-01-18 02:00:00,0.0,0.0,0.0,-1.723
2001-01-18 03:00:00,0.0,0.0,0.0,-1.855
2001-01-18 04:00:00,0.0,0.0,0.0,-2.003
2001-01-18 05:00:00,0.0,0.0,0.0,-2.081
2001-01-18 06:00:00,0.0,0.0,0.0,-2.134
2001-01-18 07:00:00,0.0,0.0,0.0,-2.174
2001-01-18 08:00:00,151.0,131.0,22.0,-1.844
2001-01-18 09:00:00,398.0,324.0,60.0,-0.794
2001-01-18 10:00:00,605.0,518.0,78.0,0.675
2001-01-18 11:00:00,629.0,538.0,88.0,1.777
2001-01-18 12:00:00,571.0,474.0,91.0,2.105
2001-01-18 13:00:00,483.0,390.0,83.0,2.082
2001-01-18 14:00:00,267.0,201.0,61.0,1.395
2001-01-18 15:00:00,70.0,59.0,21.0,-0.131
2001-01-18 16:00:00,0.0,0.0,0.0,-0.898
2001-01-18 17:00:00,0.0,0.0,0.0,-0.9550000000000001
2001-01-18 18:00:00,0.0,0.0,0.0,-0.86
2001-01-18 19:00:00,0.0,0.0,0.0,-0.78
2001-01-18 20:00:00,0.0,0.0,0.0,-0.771
2001-01-18 21:00:00,0.0,0.0,0.0,-1.044
2001-01-18 22:00:00,0.0,0.0,0.0,-1.525
2001-01-18 23:00:00,0.0,0.0,0.0,-1.966
2001-01-19 00:00:00,0.0,0.0,0.0,-2.388
2001-01-19 01:00:00,0.0,0.0,0.0,-2.681
2001-01-19 02:00:00,0.0,0.0,0.0,-2.961
2001-01-19 03:00:00,0.0,0.0,0.0,-3.204
2001-01-19 04:00:00,0.0,0.0,0.0,-3.414
2001-01-19 05:00:00,0.0,0.0,0.0,-3.594
2001-01-19 06:00:00,0.0,0.0,0.0,-3.619
2001-01-19 07:00:00,0.0,0.0,0.0,-3.596
2001-01-19 08:00:00,47.0,39.0,18.0,-3.265
2001-01-19 09:00:00,146.0,91.0,58.0,-2.363
2001-01-19 10:00:00,269.0,170.0,91.0,-1.293
2001-01-19 11:00:00,404.0,285.0,107.0,0.157
2001-01-19 12:00:00,433.0,316.0,105.0,1.28
2001-01-19 13:00:00,390.0,289.0,92.0,1.553
2001-01-19 14:00:00,238.0,171.0,64.0,1.103
2001-01-19 15:00:00,64.0,51.0,22.0,-0.463
2001-01-19 16:00:00,0.0,0.0,0.0,-1.421
2001-01-19 17:00:00,0.0,0.0,0.0,-1.688
2001-01-19 18:00:00,0.0,0.0,0.0,-1.926
2001-01-19 19:00:00,0.0,0.0,0.0,-1.893
2001-01-19 20:00:00,0.0,0.0,0.0,-1.909
2001-01-19 21:00:00,0.0,0.0,0.0,-1.978
2001-01-19 22:00:00,0.0,0.0,0.0,-2.093
2001-01-19 23:00:00,0.0,0.0,0.0,-2.228
2001-01-20 00:00:00,0.0,0.0,0.0,-2.332
2001-01-20 01:00:00,0.0,0.0,0.0,-2.423
2001-01-20 02:00:00,0.0,0.0,0.0,-2.485
2001-01-20 03:00:00,0.0,0.0,0.0,-2.541
2001-01-20 04:00:00,0.0,0.0,0.0,-2.668
2001-01-20 05:00:00,0.0,0.0,0.0,-2.847
2001-01-20 06:00:00,0.0,0.0,0.0,-3.03
2001-01-20 07:00:00,0.0,0.0,0.0,-3.194
2001-01-20 08:00:00,35.0,27.0,18.0,-2.804
2001-01-20 09:00:00,104.0,55.0,55.0,-1.926
2001-01-20 10:00:00,170.0,82.0,88.0,-1.006
2001-01-20 11:00:00,203.0,96.0,107.0,0.147
2001-01-20 12:00:00,186.0,82.0,105.0,0.863
2001-01-20 13:00:00,155.0,71.0,88.0,1.061
2001-01-20 14:00:00,101.0,51.0,58.0,0.847
