datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2023-01-01 00:00:00,0.0,0.0,0.0,9.732
2023-01-01 01:00:00,0.0,0.0,0.0,9.336
2023-01-01 02:00:00,0.0,0.0,0.0,8.937
2023-01-01 03:00:00,0.0,0.0,0.0,8.821
2023-01-01 04:00:00,0.0,0.0,0.0,8.847
2023-01-01 05:00:00,0.0,0.0,0.0,8.994
2023-01-01 06:00:00,0.0,0.0,0.0,9.009
2023-01-01 07:00:00,0.0,0.0,0.0,8.664
2023-01-01 08:00:00,6.0,5.0,11.0,8.672
2023-01-01 09:00:00,38.0,11.0,45.0,9.11
2023-01-01 10:00:00,59.0,12.0,67.0,9.59
2023-01-01 11:00:00,65.0,11.0,74.0,10.038
2023-01-01 12:00:00,49.0,6.0,61.0,10.26
2023-01-01 13:00:00,31.0,4.0,44.0,10.222
2023-01-01 14:00:00,12.0,2.0,23.0,9.885
2023-01-01 15:00:00,0.0,1.0,4.0,9.265
2023-01-01 16:00:00,0.0,0.0,0.0,8.941
2023-01-01 17:00:00,0.0,0.0,0.0,8.81
2023-01-01 18:00:00,0.0,0.0,0.0,8.537
2023-01-01 19:00:00,0.0,0.0,0.0,8.104
2023-01-01 20:00:00,0.0,0.0,0.0,7.48
2023-01-01 21:00:00,0.0,0.0,0.0,6.976
2023-01-01 22:00:00,0.0,0.0,0.0,6.668
2023-01-01 23:00:00,0.0,0.0,0.0,6.538
2023-01-02 00:00:00,0.0,0.0,0.0,6.505
2023-01-02 01:00:00,0.0,0.0,0.0,6.403
2023-01-02 02:00:00,0.0,0.0,0.0,6.233
2023-01-02 03:00:00,0.0,0.0,0.0,6.212
2023-01-02 04:00:00,0.0,0.0,0.0,6.207
2023-01-02 05:00:00,0.0,0.0,0.0,6.219
2023-01-02 06:00:00,0.0,0.0,0.0,6.259
2023-01-02 07:00:00,0.0,0.0,0.0,6.23
2023-01-02 08:00:00,0.0,1.0,4.0,6.013
2023-01-02 09:00:00,34.0,12.0,39.0,5.866
