datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2017-01-01 00:00:00,0.0,0.0,0.0,5.133
2017-01-01 01:00:00,0.0,0.0,0.0,4.88
2017-01-01 02:00:00,0.0,0.0,0.0,4.807
2017-01-01 03:00:00,0.0,0.0,0.0,4.752
2017-01-01 04:00:00,0.0,0.0,0.0,4.677
2017-01-01 05:00:00,0.0,0.0,0.0,4.683
2017-01-01 06:00:00,0.0,0.0,0.0,4.756
2017-01-01 07:00:00,0.0,0.0,0.0,5.025
2017-01-01 08:00:00,0.0,0.0,4.0,5.448
2017-01-01 09:00:00,5.0,1.0,13.0,5.814
2017-01-01 10:00:00,9.0,1.0,20.0,5.881
2017-01-01 11:00:00,10.0,1.0,21.0,5.74
2017-01-01 12:00:00,11.0,1.0,22.0,5.263
2017-01-01 13:00:00,8.0,1.0,18.0,4.543
2017-01-01 14:00:00,3.0,0.0,11.0,3.824
2017-01-01 15:00:00,0.0,0.0,2.0,3.474
2017-01-01 16:00:00,0.0,0.0,0.0,3.375
2017-01-01 17:00:00,0.0,0.0,0.0,3.467
2017-01-01 18:00:00,0.0,0.0,0.0,3.628
2017-01-01 19:00:00,0.0,0.0,0.0,3.662
2017-01-01 20:00:00,0.0,0.0,0.0,3.534
2017-01-01 21:00:00,0.0,0.0,0.0,3.367
2017-01-01 22:00:00,0.0,0.0,0.0,3.055
2017-01-01 23:00:00,0.0,0.0,0.0,2.961
2017-01-02 00:00:00,0.0,0.0,0.0,3.129
2017-01-02 01:00:00,0.0,0.0,0.0,3.328
2017-01-02 02:00:00,0.0,0.0,0.0,3.441
2017-01-02 03:00:00,0.0,0.0,0.0,3.155
2017-01-02 04:00:00,0.0,0.0,0.0,2.566
2017-01-02 05:00:00,0.0,0.0,0.0,1.621
2017-01-02 06:00:00,0.0,0.0,0.0,1.078
2017-01-02 07:00:00,0.0,0.0,0.0,0.775
2017-01-02 08:00:00,32.0,32.0,14.0,0.793
2017-01-02 09:00:00,175.0,138.0,57.0,1.858
2017-01-02 10:00:00,318.0,268.0,79.0,2.882
2017-01-02 11:00:00,360.0,303.0,90.0,3.669
2017-01-02 12:00:00,375.0,323.0,88.0,4.047
2017-01-02 13:00:00,333.0,289.0,76.0,3.968
2017-01-02 14:00:00,216.0,185.0,54.0,3.253
2017-01-02 15:00:00,47.0,49.0,15.0,0.961
2017-01-02 16:00:00,0.0,0.0,0.0,-0.58
2017-01-02 17:00:00,0.0,0.0,0.0,-0.998
2017-01-02 18:00:00,0.0,0.0,0.0,-1.438
