datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2010-01-04 03:00:00,0.0,0.0,0.0,-3.965
2010-01-04 04:00:00,0.0,0.0,0.0,-4.023
2010-01-04 05:00:00,0.0,0.0,0.0,-3.908
2010-01-04 06:00:00,0.0,0.0,0.0,-3.701
2010-01-04 07:00:00,0.0,0.0,0.0,-3.718
2010-01-04 08:00:00,33.0,34.0,10.0,-3.561
2010-01-04 09:00:00,176.0,129.0,46.0,-2.576
2010-01-04 10:00:00,358.0,270.0,75.0,-1.37
2010-01-04 11:00:00,419.0,318.0,87.0,-0.295
2010-01-04 12:00:00,430.0,330.0,86.0,0.372
2010-01-04 13:00:00,400.0,315.0,73.0,0.628
2010-01-04 14:00:00,296.0,240.0,48.0,0.199
2010-01-04 15:00:00,94.0,89.0,12.0,-1.85
2010-01-04 16:00:00,0.0,0.0,0.0,-2.967
2010-01-04 17:00:00,0.0,0.0,0.0,-2.997
2010-01-04 18:00:00,0.0,0.0,0.0,-2.947
2010-01-04 19:00:00,0.0,0.0,0.0,-2.862
2010-01-04 20:00:00,0.0,0.0,0.0,-2.853
2010-01-04 21:00:00,0.0,0.0,0.0,-2.899
2010-01-04 22:00:00,0.0,0.0,0.0,-2.872
2010-01-04 23:00:00,0.0,0.0,0.0,-2.96
2010-01-05 00:00:00,0.0,0.0,0.0,-2.995
2010-01-05 01:00:00,0.0,0.0,0.0,-3.03
2010-01-05 02:00:00,0.0,0.0,0.0,-2.891
2010-01-05 03:00:00,0.0,0.0,0.0,-2.75
2010-01-05 04:00:00,0.0,0.0,0.0,-2.565
2010-01-05 05:00:00,0.0,0.0,0.0,-2.399
2010-01-05 06:00:00,0.0,0.0,0.0,-2.269
2010-01-05 07:00:00,0.0,0.0,0.0,-2.191
2010-01-05 08:00:00,14.0,16.0,8.0,-1.978
2010-01-05 09:00:00,70.0,41.0,39.0,-1.075
2010-01-05 10:00:00,120.0,60.0,66.0,-0.271
2010-01-05 11:00:00,198.0,109.0,88.0,0.484
2010-01-05 12:00:00,275.0,177.0,92.0,0.9430000000000001
2010-01-05 13:00:00,333.0,246.0,78.0,1.118
2010-01-05 14:00:00,251.0,196.0,51.0,0.447
2010-01-05 15:00:00,65.0,63.0,12.0,-1.551
2010-01-05 16:00:00,0.0,0.0,0.0,-2.322
2010-01-05 17:00:00,0.0,0.0,0.0,-2.275
2010-01-05 18:00:00,0.0,0.0,0.0,-2.066
2010-01-05 19:00:00,0.0,0.0,0.0,-1.915
2010-01-05 20:00:00,0.0,0.0,0.0,-1.729
2010-01-05 21:00:00,0.0,0.0,0.0,-1.715
2010-01-05 22:00:00,0.0,0.0,0.0,-1.803
2010-01-05 23:00:00,0.0,0.0,0.0,-1.85
2010-01-06 00:00:00,0.0,0.0,0.0,-1.833
2010-01-06 01:00:00,0.0,0.0,0.0,-1.82
2010-01-06 02:00:00,0.0,0.0,0.0,-1.816
2010-01-06 03:00:00,0.0,0.0,0.0,-1.822
2010-01-06 04:00:00,0.0,0.0,0.0,-1.805
2010-01-06 05:00:00,0.0,0.0,0.0,-1.672
2010-01-06 06:00:00,0.0,0.0,0.0,-1.603
2010-01-06 07:00:00,0.0,0.0,0.0,-1.6320000000000001
2010-01-06 08:00:00,5.0,7.0,7.0,-1.396
2010-01-06 09:00:00,31.0,12.0,30.0,-0.53
2010-01-06 10:00:00,50.0,12.0,48.0,0.17400000000000002
2010-01-06 11:00:00,54.0,10.0,55.0,0.631
2010-01-06 12:00:00,52.0,10.0,53.0,0.847
2010-01-06 13:00:00,44.0,10.0,45.0,0.8270000000000001
2010-01-06 14:00:00,24.0,8.0,27.0,0.551
2010-01-06 15:00:00,3.0,4.0,6.0,0.079
2010-01-06 16:00:00,0.0,0.0,0.0,-0.484
2010-01-06 17:00:00,0.0,0.0,0.0,-1.068
2010-01-06 18:00:00,0.0,0.0,0.0,-1.738
2010-01-06 19:00:00,0.0,0.0,0.0,-2.426
2010-01-06 20:00:00,0.0,0.0,0.0,-2.946
2010-01-06 21:00:00,0.0,0.0,0.0,-3.37
2010-01-06 22:00:00,0.0,0.0,0.0,-3.569
2010-01-06 23:00:00,0.0,0.0,0.0,-3.903
2010-01-07 00:00:00,0.0,0.0,0.0,-4.176
2010-01-07 01:00:00,0.0,0.0,0.0,-4.238
2010-01-07 02:00:00,0.0,0.0,0.0,-4.038
2010-01-07 03:00:00,0.0,0.0,0.0,-3.801
2010-01-07 04:00:00,0.0,0.0,0.0,-3.342
2010-01-07 05:00:00,0.0,0.0,0.0,-3.239
2010-01-07 06:00:00,0.0,0.0,0.0,-3.406
2010-01-07 07:00:00,0.0,0.0,0.0,-3.511
2010-01-07 08:00:00,43.0,42.0,12.0,-3.469
2010-01-07 09:00:00,134.0,90.0,47.0,-2.448
2010-01-07 10:00:00,276.0,187.0,80.0,-1.499
2010-01-07 11:00:00,294.0,191.0,94.0,-0.516
2010-01-07 12:00:00,278.0,176.0,95.0,0.163
2010-01-07 13:00:00,189.0,112.0,77.0,0.332
2010-01-07 14:00:00,80.0,46.0,43.0,0.039
2010-01-07 15:00:00,10.0,11.0,8.0,-0.436
2010-01-07 16:00:00,0.0,0.0,0.0,-0.712
2010-01-07 17:00:00,0.0,0.0,0.0,-0.988
2010-01-07 18:00:00,0.0,0.0,0.0,-1.233
2010-01-07 19:00:00,0.0,0.0,0.0,-1.353
2010-01-07 20:00:00,0.0,0.0,0.0,-1.358
2010-01-07 21:00:00,0.0,0.0,0.0,-1.448
2010-01-07 22:00:00,0.0,0.0,0.0,-1.605
2010-01-07 23:00:00,0.0,0.0,0.0,-1.8800000000000001
2010-01-08 00:00:00,0.0,0.0,0.0,-2.172
2010-01-08 01:00:00,0.0,0.0,0.0,-2.588
2010-01-08 02:00:00,0.0,0.0,0.0,-2.873
2010-01-08 03:00:00,0.0,0.0,0.0,-2.898
2010-01-08 04:00:00,0.0,0.0,0.0,-2.686
2010-01-08 05:00:00,0.0,0.0,0.0,-2.505
2010-01-08 06:00:00,0.0,0.0,0.0,-2.338
2010-01-08 07:00:00,0.0,0.0,0.0,-2.294
2010-01-08 08:00:00,52.0,50.0,13.0,-2.238
2010-01-08 09:00:00,144.0,98.0,49.0,-1.225
2010-01-08 10:00:00,171.0,97.0,75.0,-0.223
2010-01-08 11:00:00,194.0,103.0,91.0,0.47900000000000004
2010-01-08 12:00:00,198.0,105.0,92.0,0.765
2010-01-08 13:00:00,147.0,77.0,74.0,0.616
2010-01-08 14:00:00,79.0,45.0,43.0,0.081
2010-01-08 15:00:00,21.0,21.0,11.0,-0.967
2010-01-08 16:00:00,0.0,0.0,0.0,-2.096
2010-01-08 17:00:00,0.0,0.0,0.0,-2.951
2010-01-08 18:00:00,0.0,0.0,0.0,-3.349
2010-01-08 19:00:00,0.0,0.0,0.0,-3.556
2010-01-08 20:00:00,0.0,0.0,0.0,-3.709
2010-01-08 21:00:00,0.0,0.0,0.0,-3.698
2010-01-08 22:00:00,0.0,0.0,0.0,-3.693
2010-01-08 23:00:00,0.0,0.0,0.0,-3.715
2010-01-09 00:00:00,0.0,0.0,0.0,-3.711
2010-01-09 01:00:00,0.0,0.0,0.0,-3.611
2010-01-09 02:00:00,0.0,0.0,0.0,-3.418
2010-01-09 03:00:00,0.0,0.0,0.0,-3.213
2010-01-09 04:00:00,0.0,0.0,0.0,-3.101
2010-01-09 05:00:00,0.0,0.0,0.0,-2.939
2010-01-09 06:00:00,0.0,0.0,0.0,-2.706
2010-01-09 07:00:00,0.0,0.0,0.0,-2.614
2010-01-09 08:00:00,34.0,33.0,12.0,-2.409
2010-01-09 09:00:00,126.0,82.0,49.0,-1.659
2010-01-09 10:00:00,196.0,116.0,78.0,-0.87
2010-01-09 11:00:00,265.0,162.0,97.0,-0.049
2010-01-09 12:00:00,228.0,130.0,95.0,0.376
2010-01-09 13:00:00,143.0,73.0,75.0,0.335
2010-01-09 14:00:00,59.0,29.0,40.0,-0.009000000000000001
2010-01-09 15:00:00,8.0,9.0,8.0,-0.47600000000000003
2010-01-09 16:00:00,0.0,0.0,0.0,-0.778
2010-01-09 17:00:00,0.0,0.0,0.0,-0.8280000000000001
2010-01-09 18:00:00,0.0,0.0,0.0,-0.785
2010-01-09 19:00:00,0.0,0.0,0.0,-0.628
2010-01-09 20:00:00,0.0,0.0,0.0,-0.352
2010-01-09 21:00:00,0.0,0.0,0.0,-0.11900000000000001
2010-01-09 22:00:00,0.0,0.0,0.0,0.08
2010-01-09 23:00:00,0.0,0.0,0.0,0.153
2010-01-10 00:00:00,0.0,0.0,0.0,0.10400000000000001
2010-01-10 01:00:00,0.0,0.0,0.0,-0.05
2010-01-10 02:00:00,0.0,0.0,0.0,-0.135
2010-01-10 03:00:00,0.0,0.0,0.0,-0.155
2010-01-10 04:00:00,0.0,0.0,0.0,-0.147
2010-01-10 05:00:00,0.0,0.0,0.0,-0.156
2010-01-10 06:00:00,0.0,0.0,0.0,-0.121
2010-01-10 07:00:00,0.0,0.0,0.0,0.035
2010-01-10 08:00:00,9.0,10.0,9.0,0.202
2010-01-10 09:00:00,51.0,24.0,38.0,0.598
2010-01-10 10:00:00,99.0,40.0,68.0,1.068
2010-01-10 11:00:00,126.0,48.0,85.0,1.423
2010-01-10 12:00:00,128.0,49.0,86.0,1.637
2010-01-10 13:00:00,105.0,42.0,71.0,1.637
2010-01-10 14:00:00,59.0,28.0,42.0,1.357
2010-01-10 15:00:00,7.0,7.0,9.0,0.8180000000000001
2010-01-10 16:00:00,0.0,0.0,0.0,0.485
2010-01-10 17:00:00,0.0,0.0,0.0,0.417
2010-01-10 18:00:00,0.0,0.0,0.0,0.47900000000000004
2010-01-10 19:00:00,0.0,0.0,0.0,0.499
2010-01-10 20:00:00,0.0,0.0,0.0,0.433
2010-01-10 21:00:00,0.0,0.0,0.0,0.315
2010-01-10 22:00:00,0.0,0.0,0.0,0.084
2010-01-10 23:00:00,0.0,0.0,0.0,-0.268
2010-01-11 00:00:00,0.0,0.0,0.0,-0.5
2010-01-11 01:00:00,0.0,0.0,0.0,-0.617
2010-01-11 02:00:00,0.0,0.0,0.0,-0.74
2010-01-11 03:00:00,0.0,0.0,0.0,-0.904
2010-01-11 04:00:00,0.0,0.0,0.0,-1.185
2010-01-11 05:00:00,0.0,0.0,0.0,-1.449
2010-01-11 06:00:00,0.0,0.0,0.0,-1.609
2010-01-11 07:00:00,0.0,0.0,0.0,-1.643
2010-01-11 08:00:00,13.0,13.0,10.0,-1.355
2010-01-11 09:00:00,66.0,33.0,42.0,-0.127
2010-01-11 10:00:00,115.0,50.0,72.0,0.812
2010-01-11 11:00:00,137.0,55.0,87.0,1.298
2010-01-11 12:00:00,132.0,51.0,87.0,1.565
2010-01-11 13:00:00,111.0,46.0,72.0,1.575
2010-01-11 14:00:00,67.0,33.0,45.0,1.001
2010-01-11 15:00:00,13.0,12.0,11.0,-0.113
2010-01-11 16:00:00,0.0,0.0,0.0,-0.891
2010-01-11 17:00:00,0.0,0.0,0.0,-1.073
2010-01-11 18:00:00,0.0,0.0,0.0,-1.133
2010-01-11 19:00:00,0.0,0.0,0.0,-1.147
2010-01-11 20:00:00,0.0,0.0,0.0,-1.16
2010-01-11 21:00:00,0.0,0.0,0.0,-1.266
2010-01-11 22:00:00,0.0,0.0,0.0,-1.522
2010-01-11 23:00:00,0.0,0.0,0.0,-1.76
2010-01-12 00:00:00,0.0,0.0,0.0,-1.866
2010-01-12 01:00:00,0.0,0.0,0.0,-1.948
2010-01-12 02:00:00,0.0,0.0,0.0,-2.065
2010-01-12 03:00:00,0.0,0.0,0.0,-2.064
2010-01-12 04:00:00,0.0,0.0,0.0,-2.037
2010-01-12 05:00:00,0.0,0.0,0.0,-1.978
2010-01-12 06:00:00,0.0,0.0,0.0,-1.8880000000000001
2010-01-12 07:00:00,0.0,0.0,0.0,-1.715
2010-01-12 08:00:00,37.0,35.0,13.0,-1.163
2010-01-12 09:00:00,144.0,96.0,52.0,0.272
2010-01-12 10:00:00,248.0,160.0,84.0,1.169
2010-01-12 11:00:00,255.0,152.0,99.0,1.697
2010-01-12 12:00:00,245.0,144.0,98.0,1.778
2010-01-12 13:00:00,306.0,213.0,86.0,1.549
2010-01-12 14:00:00,222.0,163.0,57.0,1.019
2010-01-12 15:00:00,35.0,32.0,15.0,0.067
2010-01-12 16:00:00,0.0,0.0,0.0,-0.607
2010-01-12 17:00:00,0.0,0.0,0.0,-0.453
2010-01-12 18:00:00,0.0,0.0,0.0,-0.527
2010-01-12 19:00:00,0.0,0.0,0.0,-0.604
2010-01-12 20:00:00,0.0,0.0,0.0,-0.6880000000000001
2010-01-12 21:00:00,0.0,0.0,0.0,-0.792
2010-01-12 22:00:00,0.0,0.0,0.0,-0.936
2010-01-12 23:00:00,0.0,0.0,0.0,-0.917
2010-01-13 00:00:00,0.0,0.0,0.0,-0.751
2010-01-13 01:00:00,0.0,0.0,0.0,-0.644
2010-01-13 02:00:00,0.0,0.0,0.0,-0.721
2010-01-13 03:00:00,0.0,0.0,0.0,-0.887
2010-01-13 04:00:00,0.0,0.0,0.0,-1.061
2010-01-13 05:00:00,0.0,0.0,0.0,-1.147
2010-01-13 06:00:00,0.0,0.0,0.0,-1.113
2010-01-13 07:00:00,0.0,0.0,0.0,-1.086
2010-01-13 08:00:00,2.0,3.0,6.0,-0.924
2010-01-13 09:00:00,17.0,4.0,23.0,-0.45
2010-01-13 10:00:00,35.0,6.0,40.0,0.055
2010-01-13 11:00:00,47.0,7.0,52.0,0.421
2010-01-13 12:00:00,53.0,8.0,55.0,0.629
2010-01-13 13:00:00,50.0,10.0,51.0,0.652
2010-01-13 14:00:00,37.0,12.0,36.0,0.439
2010-01-13 15:00:00,10.0,8.0,11.0,-0.425
2010-01-13 16:00:00,0.0,0.0,0.0,-1.15
2010-01-13 17:00:00,0.0,0.0,0.0,-1.384
2010-01-13 18:00:00,0.0,0.0,0.0,-1.596
2010-01-13 19:00:00,0.0,0.0,0.0,-1.887
2010-01-13 20:00:00,0.0,0.0,0.0,-2.109
2010-01-13 21:00:00,0.0,0.0,0.0,-2.253
2010-01-13 22:00:00,0.0,0.0,0.0,-2.349
2010-01-13 23:00:00,0.0,0.0,0.0,-2.248
2010-01-14 00:00:00,0.0,0.0,0.0,-1.998
2010-01-14 01:00:00,0.0,0.0,0.0,-1.74
2010-01-14 02:00:00,0.0,0.0,0.0,-1.34
2010-01-14 03:00:00,0.0,0.0,0.0,-0.9590000000000001
2010-01-14 04:00:00,0.0,0.0,0.0,-0.5660000000000001
2010-01-14 05:00:00,0.0,0.0,0.0,-0.212
2010-01-14 06:00:00,0.0,0.0,0.0,0.036000000000000004
2010-01-14 07:00:00,0.0,0.0,0.0,0.335
2010-01-14 08:00:00,3.0,3.0,7.0,0.863
2010-01-14 09:00:00,18.0,5.0,25.0,1.594
2010-01-14 10:00:00,33.0,5.0,40.0,2.081
2010-01-14 11:00:00,42.0,5.0,48.0,2.306
2010-01-14 12:00:00,42.0,5.0,49.0,2.409
2010-01-14 13:00:00,32.0,5.0,39.0,2.358
2010-01-14 14:00:00,13.0,3.0,21.0,1.986
2010-01-14 15:00:00,0.0,1.0,5.0,1.487
2010-01-14 16:00:00,0.0,0.0,0.0,1.199
2010-01-14 17:00:00,0.0,0.0,0.0,1.136
2010-01-14 18:00:00,0.0,0.0,0.0,1.123
2010-01-14 19:00:00,0.0,0.0,0.0,1.1260000000000001
2010-01-14 20:00:00,0.0,0.0,0.0,1.154
2010-01-14 21:00:00,0.0,0.0,0.0,1.224
2010-01-14 22:00:00,0.0,0.0,0.0,1.313
2010-01-14 23:00:00,0.0,0.0,0.0,1.261
2010-01-15 00:00:00,0.0,0.0,0.0,1.153
2010-01-15 01:00:00,0.0,0.0,0.0,1.015
2010-01-15 02:00:00,0.0,0.0,0.0,0.878
2010-01-15 03:00:00,0.0,0.0,0.0,0.657
2010-01-15 04:00:00,0.0,0.0,0.0,0.305
2010-01-15 05:00:00,0.0,0.0,0.0,-0.011
2010-01-15 06:00:00,0.0,0.0,0.0,-0.132
2010-01-15 07:00:00,0.0,0.0,0.0,-0.121
2010-01-15 08:00:00,3.0,4.0,7.0,-0.1
2010-01-15 09:00:00,37.0,13.0,35.0,0.343
2010-01-15 10:00:00,116.0,46.0,77.0,0.985
2010-01-15 11:00:00,159.0,65.0,98.0,1.805
2010-01-15 12:00:00,144.0,54.0,95.0,2.656
2010-01-15 13:00:00,71.0,19.0,63.0,3.159
2010-01-15 14:00:00,24.0,6.0,29.0,3.444
2010-01-15 15:00:00,3.0,3.0,8.0,3.407
2010-01-15 16:00:00,0.0,0.0,0.0,3.285
2010-01-15 17:00:00,0.0,0.0,0.0,3.055
2010-01-15 18:00:00,0.0,0.0,0.0,2.98
2010-01-15 19:00:00,0.0,0.0,0.0,3.001
2010-01-15 20:00:00,0.0,0.0,0.0,3.038
2010-01-15 21:00:00,0.0,0.0,0.0,3.14
2010-01-15 22:00:00,0.0,0.0,0.0,3.093
2010-01-15 23:00:00,0.0,0.0,0.0,2.954
2010-01-16 00:00:00,0.0,0.0,0.0,2.641
2010-01-16 01:00:00,0.0,0.0,0.0,2.224
2010-01-16 02:00:00,0.0,0.0,0.0,1.973
2010-01-16 03:00:00,0.0,0.0,0.0,1.925
2010-01-16 04:00:00,0.0,0.0,0.0,1.918
2010-01-16 05:00:00,0.0,0.0,0.0,1.967
2010-01-16 06:00:00,0.0,0.0,0.0,2.147
2010-01-16 07:00:00,0.0,0.0,0.0,2.132
2010-01-16 08:00:00,0.0,1.0,5.0,1.723
2010-01-16 09:00:00,6.0,1.0,13.0,1.794
2010-01-16 10:00:00,11.0,1.0,20.0,2.19
2010-01-16 11:00:00,10.0,1.0,19.0,2.352
2010-01-16 12:00:00,9.0,1.0,18.0,2.402
2010-01-16 13:00:00,21.0,2.0,30.0,2.586
2010-01-16 14:00:00,11.0,2.0,19.0,2.813
2010-01-16 15:00:00,1.0,1.0,6.0,2.85
2010-01-16 16:00:00,0.0,0.0,0.0,2.868
2010-01-16 17:00:00,0.0,0.0,0.0,3.3
2010-01-16 18:00:00,0.0,0.0,0.0,3.545
2010-01-16 19:00:00,0.0,0.0,0.0,3.795
2010-01-16 20:00:00,0.0,0.0,0.0,3.751
2010-01-16 21:00:00,0.0,0.0,0.0,3.472
2010-01-16 22:00:00,0.0,0.0,0.0,3.236
2010-01-16 23:00:00,0.0,0.0,0.0,3.029
2010-01-17 00:00:00,0.0,0.0,0.0,2.703
2010-01-17 01:00:00,0.0,0.0,0.0,2.308
2010-01-17 02:00:00,0.0,0.0,0.0,2.038
2010-01-17 03:00:00,0.0,0.0,0.0,1.76
2010-01-17 04:00:00,0.0,0.0,0.0,1.142
2010-01-17 05:00:00,0.0,0.0,0.0,0.543
2010-01-17 06:00:00,0.0,0.0,0.0,0.14
2010-01-17 07:00:00,0.0,0.0,0.0,-0.131
2010-01-17 08:00:00,14.0,13.0,12.0,0.069
2010-01-17 09:00:00,62.0,30.0,43.0,1.445
2010-01-17 10:00:00,247.0,154.0,90.0,2.709
2010-01-17 11:00:00,341.0,231.0,105.0,3.807
2010-01-17 12:00:00,443.0,335.0,103.0,4.646
2010-01-17 13:00:00,378.0,284.0,90.0,4.954
2010-01-17 14:00:00,242.0,180.0,62.0,4.4
2010-01-17 15:00:00,62.0,53.0,21.0,2.378
2010-01-17 16:00:00,0.0,0.0,0.0,1.207
2010-01-17 17:00:00,0.0,0.0,0.0,1.515
2010-01-17 18:00:00,0.0,0.0,0.0,1.492
2010-01-17 19:00:00,0.0,0.0,0.0,1.3760000000000001
2010-01-17 20:00:00,0.0,0.0,0.0,1.326
2010-01-17 21:00:00,0.0,0.0,0.0,1.351
2010-01-17 22:00:00,0.0,0.0,0.0,1.441
2010-01-17 23:00:00,0.0,0.0,0.0,1.362
2010-01-18 00:00:00,0.0,0.0,0.0,1.047
2010-01-18 01:00:00,0.0,0.0,0.0,0.777
2010-01-18 02:00:00,0.0,0.0,0.0,0.628
2010-01-18 03:00:00,0.0,0.0,0.0,0.5660000000000001
2010-01-18 04:00:00,0.0,0.0,0.0,0.711
2010-01-18 05:00:00,0.0,0.0,0.0,1.039
2010-01-18 06:00:00,0.0,0.0,0.0,1.276
2010-01-18 07:00:00,0.0,0.0,0.0,1.416
2010-01-18 08:00:00,1.0,2.0,6.0,1.542
2010-01-18 09:00:00,15.0,3.0,22.0,2.266
2010-01-18 10:00:00,29.0,4.0,37.0,3.011
2010-01-18 11:00:00,42.0,5.0,49.0,3.716
2010-01-18 12:00:00,50.0,7.0,56.0,4.278
2010-01-18 13:00:00,46.0,7.0,50.0,4.651
2010-01-18 14:00:00,24.0,5.0,31.0,4.681
2010-01-18 15:00:00,2.0,2.0,7.0,4.354
2010-01-18 16:00:00,0.0,0.0,0.0,4.071
2010-01-18 17:00:00,0.0,0.0,0.0,4.087
2010-01-18 18:00:00,0.0,0.0,0.0,4.097
2010-01-18 19:00:00,0.0,0.0,0.0,4.109
2010-01-18 20:00:00,0.0,0.0,0.0,4.109
2010-01-18 21:00:00,0.0,0.0,0.0,4.017
2010-01-18 22:00:00,0.0,0.0,0.0,3.899
2010-01-18 23:00:00,0.0,0.0,0.0,3.894
2010-01-19 00:00:00,0.0,0.0,0.0,3.952
2010-01-19 01:00:00,0.0,0.0,0.0,4.12
2010-01-19 02:00:00,0.0,0.0,0.0,4.341
2010-01-19 03:00:00,0.0,0.0,0.0,4.455
2010-01-19 04:00:00,0.0,0.0,0.0,4.398
2010-01-19 05:00:00,0.0,0.0,0.0,4.208
2010-01-19 06:00:00,0.0,0.0,0.0,3.833
2010-01-19 07:00:00,0.0,0.0,0.0,3.317
2010-01-19 08:00:00,30.0,25.0,17.0,3.371
2010-01-19 09:00:00,98.0,53.0,54.0,4.577
2010-01-19 10:00:00,141.0,65.0,83.0,5.151
2010-01-19 11:00:00,161.0,68.0,99.0,5.674
2010-01-19 12:00:00,163.0,70.0,100.0,6.18
2010-01-19 13:00:00,169.0,85.0,90.0,6.642
2010-01-19 14:00:00,100.0,53.0,57.0,6.509
2010-01-19 15:00:00,24.0,18.0,18.0,5.468
2010-01-19 16:00:00,0.0,0.0,0.0,4.571
2010-01-19 17:00:00,0.0,0.0,0.0,4.445
2010-01-19 18:00:00,0.0,0.0,0.0,4.121
2010-01-19 19:00:00,0.0,0.0,0.0,3.883
2010-01-19 20:00:00,0.0,0.0,0.0,3.757
2010-01-19 21:00:00,0.0,0.0,0.0,3.738
2010-01-19 22:00:00,0.0,0.0,0.0,3.702
2010-01-19 23:00:00,0.0,0.0,0.0,3.55
2010-01-20 00:00:00,0.0,0.0,0.0,3.398
2010-01-20 01:00:00,0.0,0.0,0.0,3.272
2010-01-20 02:00:00,0.0,0.0,0.0,3.107
2010-01-20 03:00:00,0.0,0.0,0.0,2.917
2010-01-20 04:00:00,0.0,0.0,0.0,2.717
2010-01-20 05:00:00,0.0,0.0,0.0,2.534
2010-01-20 06:00:00,0.0,0.0,0.0,2.408
2010-01-20 07:00:00,0.0,0.0,0.0,2.417
2010-01-20 08:00:00,8.0,6.0,11.0,2.584
2010-01-20 09:00:00,27.0,7.0,32.0,2.938
