datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2003-01-04 03:00:00,0.0,0.0,0.0,-0.155
2003-01-04 04:00:00,0.0,0.0,0.0,0.016
2003-01-04 05:00:00,0.0,0.0,0.0,0.264
2003-01-04 06:00:00,0.0,0.0,0.0,0.481
2003-01-04 07:00:00,0.0,0.0,0.0,0.467
2003-01-04 08:00:00,14.0,17.0,8.0,0.262
2003-01-04 09:00:00,165.0,121.0,47.0,0.873
2003-01-04 10:00:00,431.0,346.0,74.0,1.851
2003-01-04 11:00:00,504.0,410.0,85.0,2.644
2003-01-04 12:00:00,369.0,272.0,90.0,2.96
2003-01-04 13:00:00,215.0,141.0,75.0,2.807
2003-01-04 14:00:00,100.0,65.0,43.0,2.291
2003-01-04 15:00:00,20.0,22.0,9.0,1.454
2003-01-04 16:00:00,0.0,0.0,0.0,1.008
2003-01-04 17:00:00,0.0,0.0,0.0,0.859
2003-01-04 18:00:00,0.0,0.0,0.0,0.611
2003-01-04 19:00:00,0.0,0.0,0.0,0.299
2003-01-04 20:00:00,0.0,0.0,0.0,-0.067
2003-01-04 21:00:00,0.0,0.0,0.0,-0.642
2003-01-04 22:00:00,0.0,0.0,0.0,-1.094
2003-01-04 23:00:00,0.0,0.0,0.0,-1.308
2003-01-05 00:00:00,0.0,0.0,0.0,-1.347
2003-01-05 01:00:00,0.0,0.0,0.0,-1.236
2003-01-05 02:00:00,0.0,0.0,0.0,-1.137
2003-01-05 03:00:00,0.0,0.0,0.0,-1.134
2003-01-05 04:00:00,0.0,0.0,0.0,-1.18
2003-01-05 05:00:00,0.0,0.0,0.0,-1.238
2003-01-05 06:00:00,0.0,0.0,0.0,-1.354
2003-01-05 07:00:00,0.0,0.0,0.0,-1.484
2003-01-05 08:00:00,7.0,9.0,7.0,-1.481
2003-01-05 09:00:00,59.0,32.0,38.0,-0.682
2003-01-05 10:00:00,134.0,68.0,71.0,0.393
2003-01-05 11:00:00,163.0,78.0,88.0,1.386
2003-01-05 12:00:00,144.0,64.0,85.0,2.055
2003-01-05 13:00:00,96.0,40.0,65.0,2.309
2003-01-05 14:00:00,42.0,20.0,34.0,2.169
2003-01-05 15:00:00,5.0,7.0,7.0,1.315
2003-01-05 16:00:00,0.0,0.0,0.0,0.787
2003-01-05 17:00:00,0.0,0.0,0.0,0.7000000000000001
2003-01-05 18:00:00,0.0,0.0,0.0,0.666
2003-01-05 19:00:00,0.0,0.0,0.0,0.705
2003-01-05 20:00:00,0.0,0.0,0.0,0.507
2003-01-05 21:00:00,0.0,0.0,0.0,0.261
2003-01-05 22:00:00,0.0,0.0,0.0,-0.232
2003-01-05 23:00:00,0.0,0.0,0.0,-0.53
2003-01-06 00:00:00,0.0,0.0,0.0,-0.6910000000000001
2003-01-06 01:00:00,0.0,0.0,0.0,-0.722
2003-01-06 02:00:00,0.0,0.0,0.0,-0.673
2003-01-06 03:00:00,0.0,0.0,0.0,-0.392
2003-01-06 04:00:00,0.0,0.0,0.0,0.28200000000000003
2003-01-06 05:00:00,0.0,0.0,0.0,0.739
2003-01-06 06:00:00,0.0,0.0,0.0,0.615
2003-01-06 07:00:00,0.0,0.0,0.0,-0.194
2003-01-06 08:00:00,130.0,122.0,12.0,-1.003
2003-01-06 09:00:00,449.0,388.0,46.0,-0.311
2003-01-06 10:00:00,635.0,565.0,63.0,0.6950000000000001
2003-01-06 11:00:00,651.0,576.0,73.0,1.608
2003-01-06 12:00:00,601.0,520.0,76.0,1.975
2003-01-06 13:00:00,472.0,392.0,70.0,1.985
2003-01-06 14:00:00,225.0,176.0,48.0,1.555
2003-01-06 15:00:00,42.0,42.0,11.0,0.5700000000000001
2003-01-06 16:00:00,0.0,0.0,0.0,0.045
2003-01-06 17:00:00,0.0,0.0,0.0,-0.128
2003-01-06 18:00:00,0.0,0.0,0.0,-0.25
2003-01-06 19:00:00,0.0,0.0,0.0,-0.314
2003-01-06 20:00:00,0.0,0.0,0.0,-0.395
2003-01-06 21:00:00,0.0,0.0,0.0,-0.533
2003-01-06 22:00:00,0.0,0.0,0.0,-0.912
2003-01-06 23:00:00,0.0,0.0,0.0,-1.396
2003-01-07 00:00:00,0.0,0.0,0.0,-1.545
2003-01-07 01:00:00,0.0,0.0,0.0,-1.612
2003-01-07 02:00:00,0.0,0.0,0.0,-1.541
2003-01-07 03:00:00,0.0,0.0,0.0,-1.731
2003-01-07 04:00:00,0.0,0.0,0.0,-2.176
2003-01-07 05:00:00,0.0,0.0,0.0,-2.384
2003-01-07 06:00:00,0.0,0.0,0.0,-2.3770000000000002
2003-01-07 07:00:00,0.0,0.0,0.0,-2.373
2003-01-07 08:00:00,67.0,65.0,12.0,-2.003
2003-01-07 09:00:00,189.0,142.0,47.0,-0.673
2003-01-07 10:00:00,359.0,274.0,73.0,0.216
2003-01-07 11:00:00,635.0,553.0,75.0,0.724
2003-01-07 12:00:00,723.0,658.0,68.0,0.798
2003-01-07 13:00:00,665.0,600.0,61.0,0.55
2003-01-07 14:00:00,467.0,407.0,45.0,-0.218
2003-01-07 15:00:00,159.0,146.0,13.0,-2.183
2003-01-07 16:00:00,0.0,0.0,0.0,-3.542
2003-01-07 17:00:00,0.0,0.0,0.0,-3.706
2003-01-07 18:00:00,0.0,0.0,0.0,-3.69
2003-01-07 19:00:00,0.0,0.0,0.0,-3.578
2003-01-07 20:00:00,0.0,0.0,0.0,-3.505
2003-01-07 21:00:00,0.0,0.0,0.0,-3.462
2003-01-07 22:00:00,0.0,0.0,0.0,-3.472
2003-01-07 23:00:00,0.0,0.0,0.0,-3.439
2003-01-08 00:00:00,0.0,0.0,0.0,-3.355
2003-01-08 01:00:00,0.0,0.0,0.0,-3.15
2003-01-08 02:00:00,0.0,0.0,0.0,-2.892
2003-01-08 03:00:00,0.0,0.0,0.0,-2.824
2003-01-08 04:00:00,0.0,0.0,0.0,-2.694
2003-01-08 05:00:00,0.0,0.0,0.0,-2.522
2003-01-08 06:00:00,0.0,0.0,0.0,-2.091
2003-01-08 07:00:00,0.0,0.0,0.0,-1.965
2003-01-08 08:00:00,36.0,36.0,12.0,-1.303
2003-01-08 09:00:00,116.0,76.0,47.0,0.157
2003-01-08 10:00:00,203.0,124.0,78.0,1.027
2003-01-08 11:00:00,253.0,154.0,95.0,1.645
2003-01-08 12:00:00,233.0,136.0,95.0,1.853
2003-01-08 13:00:00,126.0,62.0,71.0,1.618
2003-01-08 14:00:00,60.0,31.0,40.0,0.978
2003-01-08 15:00:00,9.0,10.0,8.0,0.097
2003-01-08 16:00:00,0.0,0.0,0.0,-0.421
2003-01-08 17:00:00,0.0,0.0,0.0,-0.6990000000000001
2003-01-08 18:00:00,0.0,0.0,0.0,-1.269
2003-01-08 19:00:00,0.0,0.0,0.0,-1.797
2003-01-08 20:00:00,0.0,0.0,0.0,-2.056
2003-01-08 21:00:00,0.0,0.0,0.0,-1.994
2003-01-08 22:00:00,0.0,0.0,0.0,-1.803
2003-01-08 23:00:00,0.0,0.0,0.0,-1.602
2003-01-09 00:00:00,0.0,0.0,0.0,-1.4
2003-01-09 01:00:00,0.0,0.0,0.0,-1.177
2003-01-09 02:00:00,0.0,0.0,0.0,-1.089
2003-01-09 03:00:00,0.0,0.0,0.0,-1.002
2003-01-09 04:00:00,0.0,0.0,0.0,-1.023
2003-01-09 05:00:00,0.0,0.0,0.0,-0.887
2003-01-09 06:00:00,0.0,0.0,0.0,-0.631
2003-01-09 07:00:00,0.0,0.0,0.0,-0.486
2003-01-09 08:00:00,48.0,47.0,12.0,-0.293
2003-01-09 09:00:00,181.0,132.0,50.0,0.423
2003-01-09 10:00:00,296.0,211.0,78.0,1.205
2003-01-09 11:00:00,387.0,285.0,92.0,1.8920000000000001
2003-01-09 12:00:00,447.0,348.0,90.0,2.304
2003-01-09 13:00:00,437.0,352.0,76.0,2.337
2003-01-09 14:00:00,230.0,177.0,52.0,1.679
2003-01-09 15:00:00,51.0,49.0,13.0,0.225
2003-01-09 16:00:00,0.0,0.0,0.0,-0.446
2003-01-09 17:00:00,0.0,0.0,0.0,-0.216
2003-01-09 18:00:00,0.0,0.0,0.0,-0.164
2003-01-09 19:00:00,0.0,0.0,0.0,0.0
2003-01-09 20:00:00,0.0,0.0,0.0,0.36
2003-01-09 21:00:00,0.0,0.0,0.0,0.645
2003-01-09 22:00:00,0.0,0.0,0.0,0.791
2003-01-09 23:00:00,0.0,0.0,0.0,0.93
2003-01-10 00:00:00,0.0,0.0,0.0,1.396
2003-01-10 01:00:00,0.0,0.0,0.0,1.381
2003-01-10 02:00:00,0.0,0.0,0.0,1.144
2003-01-10 03:00:00,0.0,0.0,0.0,0.984
2003-01-10 04:00:00,0.0,0.0,0.0,1.05
2003-01-10 05:00:00,0.0,0.0,0.0,1.419
2003-01-10 06:00:00,0.0,0.0,0.0,1.7590000000000001
2003-01-10 07:00:00,0.0,0.0,0.0,1.872
2003-01-10 08:00:00,4.0,5.0,7.0,1.953
2003-01-10 09:00:00,27.0,9.0,29.0,2.324
2003-01-10 10:00:00,55.0,14.0,52.0,2.81
2003-01-10 11:00:00,67.0,15.0,64.0,3.295
2003-01-10 12:00:00,56.0,11.0,57.0,3.664
2003-01-10 13:00:00,64.0,18.0,58.0,3.903
2003-01-10 14:00:00,51.0,22.0,41.0,3.794
2003-01-10 15:00:00,17.0,16.0,12.0,2.8
2003-01-10 16:00:00,0.0,0.0,0.0,1.924
2003-01-10 17:00:00,0.0,0.0,0.0,1.649
2003-01-10 18:00:00,0.0,0.0,0.0,1.431
2003-01-10 19:00:00,0.0,0.0,0.0,1.178
2003-01-10 20:00:00,0.0,0.0,0.0,0.626
2003-01-10 21:00:00,0.0,0.0,0.0,-0.496
2003-01-10 22:00:00,0.0,0.0,0.0,-1.95
2003-01-10 23:00:00,0.0,0.0,0.0,-2.759
2003-01-11 00:00:00,0.0,0.0,0.0,-2.961
2003-01-11 01:00:00,0.0,0.0,0.0,-2.8890000000000002
2003-01-11 02:00:00,0.0,0.0,0.0,-2.696
2003-01-11 03:00:00,0.0,0.0,0.0,-2.569
2003-01-11 04:00:00,0.0,0.0,0.0,-2.442
2003-01-11 05:00:00,0.0,0.0,0.0,-2.405
2003-01-11 06:00:00,0.0,0.0,0.0,-2.401
2003-01-11 07:00:00,0.0,0.0,0.0,-2.449
2003-01-11 08:00:00,324.0,296.0,15.0,-2.051
2003-01-11 09:00:00,635.0,580.0,44.0,-0.552
2003-01-11 10:00:00,761.0,710.0,58.0,0.586
2003-01-11 11:00:00,789.0,740.0,65.0,1.467
2003-01-11 12:00:00,748.0,691.0,68.0,1.742
2003-01-11 13:00:00,625.0,557.0,64.0,1.6320000000000001
2003-01-11 14:00:00,393.0,332.0,49.0,0.732
2003-01-11 15:00:00,121.0,111.0,15.0,-1.04
2003-01-11 16:00:00,0.0,0.0,0.0,-1.799
2003-01-11 17:00:00,0.0,0.0,0.0,-2.018
2003-01-11 18:00:00,0.0,0.0,0.0,-2.205
2003-01-11 19:00:00,0.0,0.0,0.0,-2.33
2003-01-11 20:00:00,0.0,0.0,0.0,-2.4
2003-01-11 21:00:00,0.0,0.0,0.0,-2.415
2003-01-11 22:00:00,0.0,0.0,0.0,-2.441
2003-01-11 23:00:00,0.0,0.0,0.0,-2.415
2003-01-12 00:00:00,0.0,0.0,0.0,-2.225
2003-01-12 01:00:00,0.0,0.0,0.0,-2.064
2003-01-12 02:00:00,0.0,0.0,0.0,-1.948
2003-01-12 03:00:00,0.0,0.0,0.0,-1.843
2003-01-12 04:00:00,0.0,0.0,0.0,-1.844
2003-01-12 05:00:00,0.0,0.0,0.0,-1.889
2003-01-12 06:00:00,0.0,0.0,0.0,-1.853
2003-01-12 07:00:00,0.0,0.0,0.0,-1.823
2003-01-12 08:00:00,43.0,40.0,13.0,-1.666
2003-01-12 09:00:00,150.0,101.0,51.0,-0.911
2003-01-12 10:00:00,298.0,206.0,84.0,0.11900000000000001
2003-01-12 11:00:00,415.0,306.0,97.0,1.132
2003-01-12 12:00:00,433.0,326.0,97.0,1.904
2003-01-12 13:00:00,328.0,237.0,84.0,2.261
2003-01-12 14:00:00,193.0,138.0,56.0,2.003
2003-01-12 15:00:00,25.0,23.0,13.0,1.313
2003-01-12 16:00:00,0.0,0.0,0.0,1.186
2003-01-12 17:00:00,0.0,0.0,0.0,1.35
2003-01-12 18:00:00,0.0,0.0,0.0,1.183
2003-01-12 19:00:00,0.0,0.0,0.0,0.98
2003-01-12 20:00:00,0.0,0.0,0.0,1.119
2003-01-12 21:00:00,0.0,0.0,0.0,1.148
2003-01-12 22:00:00,0.0,0.0,0.0,1.328
2003-01-12 23:00:00,0.0,0.0,0.0,1.6280000000000001
2003-01-13 00:00:00,0.0,0.0,0.0,2.051
2003-01-13 01:00:00,0.0,0.0,0.0,2.594
2003-01-13 02:00:00,0.0,0.0,0.0,3.327
2003-01-13 03:00:00,0.0,0.0,0.0,3.824
2003-01-13 04:00:00,0.0,0.0,0.0,3.952
2003-01-13 05:00:00,0.0,0.0,0.0,3.806
2003-01-13 06:00:00,0.0,0.0,0.0,4.099
2003-01-13 07:00:00,0.0,0.0,0.0,4.803
2003-01-13 08:00:00,13.0,13.0,10.0,5.37
2003-01-13 09:00:00,49.0,23.0,38.0,6.033
2003-01-13 10:00:00,162.0,88.0,81.0,6.789
2003-01-13 11:00:00,294.0,190.0,107.0,7.665
2003-01-13 12:00:00,134.0,56.0,88.0,8.127
2003-01-13 13:00:00,97.0,39.0,69.0,8.155
2003-01-13 14:00:00,108.0,65.0,53.0,7.903
2003-01-13 15:00:00,32.0,29.0,16.0,6.977
2003-01-13 16:00:00,0.0,0.0,0.0,6.177
2003-01-13 17:00:00,0.0,0.0,0.0,6.008
2003-01-13 18:00:00,0.0,0.0,0.0,5.802
2003-01-13 19:00:00,0.0,0.0,0.0,5.265
2003-01-13 20:00:00,0.0,0.0,0.0,5.006
2003-01-13 21:00:00,0.0,0.0,0.0,4.987
2003-01-13 22:00:00,0.0,0.0,0.0,5.063
2003-01-13 23:00:00,0.0,0.0,0.0,5.16
2003-01-14 00:00:00,0.0,0.0,0.0,5.433
2003-01-14 01:00:00,0.0,0.0,0.0,6.076
2003-01-14 02:00:00,0.0,0.0,0.0,6.774
2003-01-14 03:00:00,0.0,0.0,0.0,7.009
2003-01-14 04:00:00,0.0,0.0,0.0,6.729
2003-01-14 05:00:00,0.0,0.0,0.0,6.645
2003-01-14 06:00:00,0.0,0.0,0.0,6.707
2003-01-14 07:00:00,0.0,0.0,0.0,6.744
2003-01-14 08:00:00,61.0,58.0,15.0,6.864
2003-01-14 09:00:00,232.0,180.0,56.0,7.529
2003-01-14 10:00:00,366.0,283.0,84.0,8.315
2003-01-14 11:00:00,355.0,259.0,98.0,8.828
2003-01-14 12:00:00,363.0,268.0,99.0,8.945
2003-01-14 13:00:00,374.0,293.0,83.0,8.862
2003-01-14 14:00:00,333.0,279.0,57.0,8.453
2003-01-14 15:00:00,111.0,102.0,19.0,7.514
2003-01-14 16:00:00,0.0,0.0,0.0,6.516
2003-01-14 17:00:00,0.0,0.0,0.0,6.073
2003-01-14 18:00:00,0.0,0.0,0.0,5.988
2003-01-14 19:00:00,0.0,0.0,0.0,6.101
2003-01-14 20:00:00,0.0,0.0,0.0,6.225
2003-01-14 21:00:00,0.0,0.0,0.0,6.311
2003-01-14 22:00:00,0.0,0.0,0.0,6.459
2003-01-14 23:00:00,0.0,0.0,0.0,6.596
2003-01-15 00:00:00,0.0,0.0,0.0,6.69
2003-01-15 01:00:00,0.0,0.0,0.0,6.814
2003-01-15 02:00:00,0.0,0.0,0.0,6.964
2003-01-15 03:00:00,0.0,0.0,0.0,7.166
2003-01-15 04:00:00,0.0,0.0,0.0,7.193
2003-01-15 05:00:00,0.0,0.0,0.0,7.109
2003-01-15 06:00:00,0.0,0.0,0.0,7.043
2003-01-15 07:00:00,0.0,0.0,0.0,7.029
2003-01-15 08:00:00,20.0,19.0,13.0,7.182
2003-01-15 09:00:00,45.0,19.0,39.0,7.49
2003-01-15 10:00:00,53.0,13.0,53.0,7.789
2003-01-15 11:00:00,42.0,6.0,48.0,7.971
2003-01-15 12:00:00,38.0,6.0,45.0,8.187
2003-01-15 13:00:00,61.0,16.0,58.0,8.529
2003-01-15 14:00:00,122.0,74.0,58.0,8.569
2003-01-15 15:00:00,59.0,52.0,20.0,7.64
2003-01-15 16:00:00,0.0,0.0,0.0,6.478
2003-01-15 17:00:00,0.0,0.0,0.0,5.65
2003-01-15 18:00:00,0.0,0.0,0.0,4.743
2003-01-15 19:00:00,0.0,0.0,0.0,4.088
2003-01-15 20:00:00,0.0,0.0,0.0,3.686
2003-01-15 21:00:00,0.0,0.0,0.0,3.436
2003-01-15 22:00:00,0.0,0.0,0.0,3.218
2003-01-15 23:00:00,0.0,0.0,0.0,3.097
2003-01-16 00:00:00,0.0,0.0,0.0,3.01
2003-01-16 01:00:00,0.0,0.0,0.0,3.109
2003-01-16 02:00:00,0.0,0.0,0.0,3.19
2003-01-16 03:00:00,0.0,0.0,0.0,3.263
2003-01-16 04:00:00,0.0,0.0,0.0,3.12
2003-01-16 05:00:00,0.0,0.0,0.0,3.209
2003-01-16 06:00:00,0.0,0.0,0.0,3.204
2003-01-16 07:00:00,0.0,0.0,0.0,3.242
2003-01-16 08:00:00,6.0,6.0,8.0,3.459
2003-01-16 09:00:00,36.0,14.0,34.0,3.861
2003-01-16 10:00:00,99.0,40.0,69.0,4.69
2003-01-16 11:00:00,329.0,221.0,107.0,6.116
2003-01-16 12:00:00,506.0,409.0,101.0,7.474
2003-01-16 13:00:00,322.0,233.0,90.0,8.062
2003-01-16 14:00:00,168.0,116.0,59.0,7.815
2003-01-16 15:00:00,47.0,41.0,19.0,6.907
2003-01-16 16:00:00,0.0,0.0,0.0,6.211
2003-01-16 17:00:00,0.0,0.0,0.0,6.247
2003-01-16 18:00:00,0.0,0.0,0.0,6.131
2003-01-16 19:00:00,0.0,0.0,0.0,5.917
2003-01-16 20:00:00,0.0,0.0,0.0,5.682
2003-01-16 21:00:00,0.0,0.0,0.0,5.642
2003-01-16 22:00:00,0.0,0.0,0.0,5.883
2003-01-16 23:00:00,0.0,0.0,0.0,6.345
2003-01-17 00:00:00,0.0,0.0,0.0,6.6370000000000005
2003-01-17 01:00:00,0.0,0.0,0.0,6.78
2003-01-17 02:00:00,0.0,0.0,0.0,6.796
2003-01-17 03:00:00,0.0,0.0,0.0,6.649
2003-01-17 04:00:00,0.0,0.0,0.0,6.314
2003-01-17 05:00:00,0.0,0.0,0.0,5.956
2003-01-17 06:00:00,0.0,0.0,0.0,5.687
2003-01-17 07:00:00,0.0,0.0,0.0,5.617
2003-01-17 08:00:00,8.0,7.0,10.0,5.706
2003-01-17 09:00:00,43.0,16.0,39.0,5.973
2003-01-17 10:00:00,104.0,38.0,76.0,6.291
2003-01-17 11:00:00,139.0,50.0,97.0,6.553
2003-01-17 12:00:00,80.0,17.0,74.0,6.539
2003-01-17 13:00:00,31.0,4.0,39.0,6.25
2003-01-17 14:00:00,7.0,1.0,15.0,5.978
2003-01-17 15:00:00,0.0,1.0,4.0,5.863
2003-01-17 16:00:00,0.0,0.0,0.0,5.526
2003-01-17 17:00:00,0.0,0.0,0.0,5.245
2003-01-17 18:00:00,0.0,0.0,0.0,4.7540000000000004
2003-01-17 19:00:00,0.0,0.0,0.0,4.526
2003-01-17 20:00:00,0.0,0.0,0.0,4.288
2003-01-17 21:00:00,0.0,0.0,0.0,4.1
2003-01-17 22:00:00,0.0,0.0,0.0,3.917
2003-01-17 23:00:00,0.0,0.0,0.0,3.6390000000000002
2003-01-18 00:00:00,0.0,0.0,0.0,3.518
2003-01-18 01:00:00,0.0,0.0,0.0,3.316
2003-01-18 02:00:00,0.0,0.0,0.0,3.186
2003-01-18 03:00:00,0.0,0.0,0.0,3.129
2003-01-18 04:00:00,0.0,0.0,0.0,3.186
2003-01-18 05:00:00,0.0,0.0,0.0,3.311
2003-01-18 06:00:00,0.0,0.0,0.0,3.423
2003-01-18 07:00:00,0.0,0.0,0.0,3.463
2003-01-18 08:00:00,4.0,5.0,8.0,3.74
2003-01-18 09:00:00,34.0,12.0,34.0,4.676
2003-01-18 10:00:00,98.0,36.0,72.0,5.542
2003-01-18 11:00:00,170.0,76.0,100.0,6.627
2003-01-18 12:00:00,259.0,151.0,112.0,7.695
2003-01-18 13:00:00,187.0,103.0,91.0,8.103
2003-01-18 14:00:00,108.0,62.0,57.0,7.781
2003-01-18 15:00:00,42.0,34.0,21.0,6.697
2003-01-18 16:00:00,0.0,0.0,0.0,5.788
2003-01-18 17:00:00,0.0,0.0,0.0,5.7620000000000005
2003-01-18 18:00:00,0.0,0.0,0.0,5.604
2003-01-18 19:00:00,0.0,0.0,0.0,5.405
2003-01-18 20:00:00,0.0,0.0,0.0,5.122
2003-01-18 21:00:00,0.0,0.0,0.0,4.719
2003-01-18 22:00:00,0.0,0.0,0.0,4.198
2003-01-18 23:00:00,0.0,0.0,0.0,3.839
2003-01-19 00:00:00,0.0,0.0,0.0,3.863
2003-01-19 01:00:00,0.0,0.0,0.0,4.222
2003-01-19 02:00:00,0.0,0.0,0.0,4.706
2003-01-19 03:00:00,0.0,0.0,0.0,5.098
2003-01-19 04:00:00,0.0,0.0,0.0,5.217
2003-01-19 05:00:00,0.0,0.0,0.0,5.067
2003-01-19 06:00:00,0.0,0.0,0.0,4.81
2003-01-19 07:00:00,0.0,0.0,0.0,4.693
2003-01-19 08:00:00,0.0,1.0,3.0,4.771
2003-01-19 09:00:00,5.0,1.0,13.0,5.147
2003-01-19 10:00:00,16.0,2.0,25.0,5.801
2003-01-19 11:00:00,42.0,5.0,49.0,6.716
2003-01-19 12:00:00,65.0,11.0,66.0,7.555
2003-01-19 13:00:00,90.0,26.0,75.0,8.025
2003-01-19 14:00:00,65.0,26.0,51.0,7.775
2003-01-19 15:00:00,21.0,15.0,18.0,6.868
2003-01-19 16:00:00,0.0,0.0,0.0,5.361
2003-01-19 17:00:00,0.0,0.0,0.0,4.795
2003-01-19 18:00:00,0.0,0.0,0.0,4.894
2003-01-19 19:00:00,0.0,0.0,0.0,5.083
2003-01-19 20:00:00,0.0,0.0,0.0,5.225
2003-01-19 21:00:00,0.0,0.0,0.0,5.199
2003-01-19 22:00:00,0.0,0.0,0.0,5.026
2003-01-19 23:00:00,0.0,0.0,0.0,4.745
2003-01-20 00:00:00,0.0,0.0,0.0,4.662
2003-01-20 01:00:00,0.0,0.0,0.0,4.815
2003-01-20 02:00:00,0.0,0.0,0.0,4.989
2003-01-20 03:00:00,0.0,0.0,0.0,5.376
2003-01-20 04:00:00,0.0,0.0,0.0,5.997
2003-01-20 05:00:00,0.0,0.0,0.0,6.675
2003-01-20 06:00:00,0.0,0.0,0.0,7.165
2003-01-20 07:00:00,0.0,0.0,0.0,7.627
2003-01-20 08:00:00,0.0,1.0,5.0,8.082
2003-01-20 09:00:00,6.0,1.0,14.0,8.451
2003-01-20 10:00:00,15.0,2.0,24.0,8.728
2003-01-20 11:00:00,25.0,2.0,35.0,9.018
2003-01-20 12:00:00,15.0,1.0,25.0,9.125
2003-01-20 13:00:00,17.0,2.0,27.0,9.209
2003-01-20 14:00:00,10.0,1.0,18.0,9.192
2003-01-20 15:00:00,2.0,1.0,8.0,8.939
