datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2022-01-10 06:00:00,0.0,0.0,0.0,2.217
2022-01-10 07:00:00,0.0,0.0,0.0,2.266
2022-01-10 08:00:00,4.0,3.0,10.0,2.445
2022-01-10 09:00:00,33.0,7.0,42.0,2.957
2022-01-10 10:00:00,71.0,15.0,74.0,3.709
2022-01-10 11:00:00,137.0,45.0,113.0,5.034
2022-01-10 12:00:00,129.0,40.0,111.0,6.068
2022-01-10 13:00:00,65.0,12.0,71.0,6.367
2022-01-10 14:00:00,27.0,5.0,38.0,6.084
2022-01-10 15:00:00,4.0,2.0,10.0,5.558
2022-01-10 16:00:00,0.0,0.0,0.0,5.369
2022-01-10 17:00:00,0.0,0.0,0.0,5.525
2022-01-10 18:00:00,0.0,0.0,0.0,5.64
2022-01-10 19:00:00,0.0,0.0,0.0,5.656
2022-01-10 20:00:00,0.0,0.0,0.0,5.72
2022-01-10 21:00:00,0.0,0.0,0.0,6.066
2022-01-10 22:00:00,0.0,0.0,0.0,6.273
2022-01-10 23:00:00,0.0,0.0,0.0,6.383
2022-01-11 00:00:00,0.0,0.0,0.0,6.41
2022-01-11 01:00:00,0.0,0.0,0.0,6.408
2022-01-11 02:00:00,0.0,0.0,0.0,6.468
2022-01-11 03:00:00,0.0,0.0,0.0,6.477
2022-01-11 04:00:00,0.0,0.0,0.0,6.434
2022-01-11 05:00:00,0.0,0.0,0.0,6.287
2022-01-11 06:00:00,0.0,0.0,0.0,6.232
2022-01-11 07:00:00,0.0,0.0,0.0,6.191
2022-01-11 08:00:00,3.0,2.0,10.0,6.302
2022-01-11 09:00:00,20.0,3.0,31.0,6.646
2022-01-11 10:00:00,28.0,2.0,42.0,7.016
2022-01-11 11:00:00,34.0,3.0,48.0,7.439
2022-01-11 12:00:00,31.0,2.0,45.0,7.768
2022-01-11 13:00:00,23.0,2.0,36.0,7.862
2022-01-11 14:00:00,10.0,1.0,20.0,7.605
2022-01-11 15:00:00,0.0,0.0,5.0,7.058
2022-01-11 16:00:00,0.0,0.0,0.0,6.675
2022-01-11 17:00:00,0.0,0.0,0.0,6.437
2022-01-11 18:00:00,0.0,0.0,0.0,6.032
2022-01-11 19:00:00,0.0,0.0,0.0,5.419
2022-01-11 20:00:00,0.0,0.0,0.0,5.119
2022-01-11 21:00:00,0.0,0.0,0.0,4.825
2022-01-11 22:00:00,0.0,0.0,0.0,4.312
2022-01-11 23:00:00,0.0,0.0,0.0,3.671
2022-01-12 00:00:00,0.0,0.0,0.0,3.094
2022-01-12 01:00:00,0.0,0.0,0.0,2.653
2022-01-12 02:00:00,0.0,0.0,0.0,2.337
2022-01-12 03:00:00,0.0,0.0,0.0,2.149
2022-01-12 04:00:00,0.0,0.0,0.0,1.971
2022-01-12 05:00:00,0.0,0.0,0.0,1.684
2022-01-12 06:00:00,0.0,0.0,0.0,1.551
2022-01-12 07:00:00,0.0,0.0,0.0,1.5030000000000001
2022-01-12 08:00:00,16.0,12.0,17.0,1.786
2022-01-12 09:00:00,85.0,42.0,62.0,2.736
2022-01-12 10:00:00,204.0,129.0,98.0,3.892
2022-01-12 11:00:00,468.0,432.0,88.0,5.445
2022-01-12 12:00:00,473.0,445.0,83.0,6.72
2022-01-12 13:00:00,392.0,359.0,78.0,7.339
2022-01-12 14:00:00,236.0,202.0,62.0,6.926
2022-01-12 15:00:00,51.0,45.0,23.0,4.474
2022-01-12 16:00:00,0.0,0.0,0.0,2.873
2022-01-12 17:00:00,0.0,0.0,0.0,2.528
2022-01-12 18:00:00,0.0,0.0,0.0,2.244
2022-01-12 19:00:00,0.0,0.0,0.0,2.057
2022-01-12 20:00:00,0.0,0.0,0.0,2.099
2022-01-12 21:00:00,0.0,0.0,0.0,2.543
2022-01-12 22:00:00,0.0,0.0,0.0,3.081
2022-01-12 23:00:00,0.0,0.0,0.0,3.173
2022-01-13 00:00:00,0.0,0.0,0.0,3.236
2022-01-13 01:00:00,0.0,0.0,0.0,3.181
2022-01-13 02:00:00,0.0,0.0,0.0,3.054
2022-01-13 03:00:00,0.0,0.0,0.0,3.009
2022-01-13 04:00:00,0.0,0.0,0.0,2.937
2022-01-13 05:00:00,0.0,0.0,0.0,2.804
2022-01-13 06:00:00,0.0,0.0,0.0,2.71
2022-01-13 07:00:00,0.0,0.0,0.0,2.561
2022-01-13 08:00:00,6.0,4.0,11.0,2.536
2022-01-13 09:00:00,56.0,20.0,53.0,3.033
2022-01-13 10:00:00,248.0,174.0,100.0,4.242
2022-01-13 11:00:00,510.0,490.0,80.0,5.911
2022-01-13 12:00:00,508.0,496.0,77.0,7.204
2022-01-13 13:00:00,429.0,408.0,72.0,7.778
2022-01-13 14:00:00,272.0,244.0,60.0,7.197
2022-01-13 15:00:00,64.0,57.0,25.0,4.488
2022-01-13 16:00:00,0.0,0.0,0.0,2.61
2022-01-13 17:00:00,0.0,0.0,0.0,2.099
2022-01-13 18:00:00,0.0,0.0,0.0,1.673
2022-01-13 19:00:00,0.0,0.0,0.0,1.5010000000000001
2022-01-13 20:00:00,0.0,0.0,0.0,1.377
2022-01-13 21:00:00,0.0,0.0,0.0,1.173
2022-01-13 22:00:00,0.0,0.0,0.0,0.904
2022-01-13 23:00:00,0.0,0.0,0.0,1.099
2022-01-14 00:00:00,0.0,0.0,0.0,1.772
2022-01-14 01:00:00,0.0,0.0,0.0,1.905
2022-01-14 02:00:00,0.0,0.0,0.0,1.976
2022-01-14 03:00:00,0.0,0.0,0.0,2.114
2022-01-14 04:00:00,0.0,0.0,0.0,2.089
2022-01-14 05:00:00,0.0,0.0,0.0,2.099
2022-01-14 06:00:00,0.0,0.0,0.0,2.098
2022-01-14 07:00:00,0.0,0.0,0.0,2.086
2022-01-14 08:00:00,3.0,2.0,10.0,2.184
2022-01-14 09:00:00,31.0,6.0,40.0,2.471
2022-01-14 10:00:00,82.0,20.0,81.0,2.977
2022-01-14 11:00:00,160.0,62.0,119.0,3.724
2022-01-14 12:00:00,223.0,121.0,127.0,4.409
2022-01-14 13:00:00,210.0,125.0,109.0,4.801
2022-01-14 14:00:00,122.0,69.0,74.0,4.712
2022-01-14 15:00:00,24.0,16.0,23.0,4.001
2022-01-14 16:00:00,0.0,0.0,0.0,3.332
2022-01-14 17:00:00,0.0,0.0,0.0,2.783
2022-01-14 18:00:00,0.0,0.0,0.0,2.272
2022-01-14 19:00:00,0.0,0.0,0.0,1.8
2022-01-14 20:00:00,0.0,0.0,0.0,1.43
2022-01-14 21:00:00,0.0,0.0,0.0,1.182
2022-01-14 22:00:00,0.0,0.0,0.0,1.209
2022-01-14 23:00:00,0.0,0.0,0.0,1.397
2022-01-15 00:00:00,0.0,0.0,0.0,1.477
2022-01-15 01:00:00,0.0,0.0,0.0,1.563
2022-01-15 02:00:00,0.0,0.0,0.0,1.621
2022-01-15 03:00:00,0.0,0.0,0.0,1.673
2022-01-15 04:00:00,0.0,0.0,0.0,1.659
2022-01-15 05:00:00,0.0,0.0,0.0,1.778
2022-01-15 06:00:00,0.0,0.0,0.0,2.107
2022-01-15 07:00:00,0.0,0.0,0.0,2.407
2022-01-15 08:00:00,4.0,2.0,11.0,2.95
2022-01-15 09:00:00,28.0,4.0,38.0,3.717
2022-01-15 10:00:00,54.0,7.0,64.0,3.923
2022-01-15 11:00:00,80.0,12.0,86.0,4.035
2022-01-15 12:00:00,98.0,19.0,99.0,4.042
2022-01-15 13:00:00,82.0,16.0,84.0,3.848
2022-01-15 14:00:00,43.0,8.0,51.0,3.378
2022-01-15 15:00:00,5.0,2.0,13.0,2.665
2022-01-15 16:00:00,0.0,0.0,0.0,2.412
2022-01-15 17:00:00,0.0,0.0,0.0,2.374
2022-01-15 18:00:00,0.0,0.0,0.0,2.236
2022-01-15 19:00:00,0.0,0.0,0.0,2.311
2022-01-15 20:00:00,0.0,0.0,0.0,2.398
2022-01-15 21:00:00,0.0,0.0,0.0,2.474
2022-01-15 22:00:00,0.0,0.0,0.0,2.348
2022-01-15 23:00:00,0.0,0.0,0.0,1.934
2022-01-16 00:00:00,0.0,0.0,0.0,1.642
2022-01-16 01:00:00,0.0,0.0,0.0,1.805
2022-01-16 02:00:00,0.0,0.0,0.0,1.965
2022-01-16 03:00:00,0.0,0.0,0.0,2.206
2022-01-16 04:00:00,0.0,0.0,0.0,2.283
2022-01-16 05:00:00,0.0,0.0,0.0,2.364
2022-01-16 06:00:00,0.0,0.0,0.0,2.434
2022-01-16 07:00:00,0.0,0.0,0.0,2.481
2022-01-16 08:00:00,6.0,3.0,12.0,2.766
2022-01-16 09:00:00,42.0,10.0,49.0,3.633
2022-01-16 10:00:00,102.0,31.0,91.0,4.17
2022-01-16 11:00:00,216.0,115.0,126.0,5.251
2022-01-16 12:00:00,393.0,322.0,113.0,6.404
2022-01-16 13:00:00,326.0,262.0,100.0,6.795
2022-01-16 14:00:00,161.0,108.0,77.0,6.35
2022-01-16 15:00:00,21.0,12.0,23.0,4.876
2022-01-16 16:00:00,0.0,0.0,0.0,4.267
2022-01-16 17:00:00,0.0,0.0,0.0,4.79
2022-01-16 18:00:00,0.0,0.0,0.0,4.8870000000000005
2022-01-16 19:00:00,0.0,0.0,0.0,4.716
2022-01-16 20:00:00,0.0,0.0,0.0,4.197
2022-01-16 21:00:00,0.0,0.0,0.0,3.361
2022-01-16 22:00:00,0.0,0.0,0.0,2.332
2022-01-16 23:00:00,0.0,0.0,0.0,1.957
2022-01-17 00:00:00,0.0,0.0,0.0,1.778
2022-01-17 01:00:00,0.0,0.0,0.0,1.453
2022-01-17 02:00:00,0.0,0.0,0.0,1.352
2022-01-17 03:00:00,0.0,0.0,0.0,1.194
2022-01-17 04:00:00,0.0,0.0,0.0,1.209
2022-01-17 05:00:00,0.0,0.0,0.0,1.209
2022-01-17 06:00:00,0.0,0.0,0.0,1.182
2022-01-17 07:00:00,0.0,0.0,0.0,1.22
2022-01-17 08:00:00,7.0,4.0,13.0,1.49
2022-01-17 09:00:00,63.0,23.0,58.0,2.401
2022-01-17 10:00:00,267.0,190.0,104.0,4.023
2022-01-17 11:00:00,525.0,507.0,82.0,5.88
2022-01-17 12:00:00,524.0,514.0,78.0,7.308
2022-01-17 13:00:00,446.0,427.0,73.0,8.039
2022-01-17 14:00:00,291.0,263.0,62.0,7.486
2022-01-17 15:00:00,78.0,68.0,29.0,4.963
2022-01-17 16:00:00,0.0,0.0,0.0,3.285
2022-01-17 17:00:00,0.0,0.0,0.0,2.74
2022-01-17 18:00:00,0.0,0.0,0.0,2.346
2022-01-17 19:00:00,0.0,0.0,0.0,1.925
2022-01-17 20:00:00,0.0,0.0,0.0,1.536
2022-01-17 21:00:00,0.0,0.0,0.0,1.468
2022-01-17 22:00:00,0.0,0.0,0.0,1.557
2022-01-17 23:00:00,0.0,0.0,0.0,1.848
2022-01-18 00:00:00,0.0,0.0,0.0,1.7530000000000001
2022-01-18 01:00:00,0.0,0.0,0.0,1.324
2022-01-18 02:00:00,0.0,0.0,0.0,0.965
2022-01-18 03:00:00,0.0,0.0,0.0,0.776
2022-01-18 04:00:00,0.0,0.0,0.0,0.6990000000000001
2022-01-18 05:00:00,0.0,0.0,0.0,0.528
2022-01-18 06:00:00,0.0,0.0,0.0,0.365
2022-01-18 07:00:00,0.0,0.0,0.0,0.14200000000000002
2022-01-18 08:00:00,25.0,16.0,23.0,0.29
2022-01-18 09:00:00,127.0,72.0,74.0,1.097
2022-01-18 10:00:00,277.0,199.0,103.0,2.408
2022-01-18 11:00:00,438.0,381.0,100.0,4.046
2022-01-18 12:00:00,473.0,435.0,91.0,5.587
2022-01-18 13:00:00,409.0,371.0,82.0,6.253
2022-01-18 14:00:00,252.0,211.0,69.0,5.941
2022-01-18 15:00:00,59.0,46.0,30.0,3.697
2022-01-18 16:00:00,0.0,0.0,0.0,2.315
2022-01-18 17:00:00,0.0,0.0,0.0,2.379
2022-01-18 18:00:00,0.0,0.0,0.0,2.64
2022-01-18 19:00:00,0.0,0.0,0.0,3.023
2022-01-18 20:00:00,0.0,0.0,0.0,3.458
2022-01-18 21:00:00,0.0,0.0,0.0,3.6310000000000002
2022-01-18 22:00:00,0.0,0.0,0.0,3.696
2022-01-18 23:00:00,0.0,0.0,0.0,3.75
2022-01-19 00:00:00,0.0,0.0,0.0,3.684
2022-01-19 01:00:00,0.0,0.0,0.0,3.538
2022-01-19 02:00:00,0.0,0.0,0.0,3.433
2022-01-19 03:00:00,0.0,0.0,0.0,3.417
2022-01-19 04:00:00,0.0,0.0,0.0,3.386
2022-01-19 05:00:00,0.0,0.0,0.0,3.383
2022-01-19 06:00:00,0.0,0.0,0.0,3.061
2022-01-19 07:00:00,0.0,0.0,0.0,3.105
2022-01-19 08:00:00,4.0,2.0,11.0,3.314
2022-01-19 09:00:00,53.0,15.0,55.0,4.073
2022-01-19 10:00:00,254.0,169.0,114.0,5.787
2022-01-19 11:00:00,380.0,304.0,118.0,7.5
2022-01-19 12:00:00,248.0,151.0,128.0,8.523
2022-01-19 13:00:00,177.0,93.0,110.0,8.493
2022-01-19 14:00:00,149.0,93.0,80.0,7.882
2022-01-19 15:00:00,56.0,42.0,33.0,6.571
2022-01-19 16:00:00,0.0,0.0,0.0,4.567
2022-01-19 17:00:00,0.0,0.0,0.0,3.358
2022-01-19 18:00:00,0.0,0.0,0.0,3.343
2022-01-19 19:00:00,0.0,0.0,0.0,2.338
2022-01-19 20:00:00,0.0,0.0,0.0,2.304
2022-01-19 21:00:00,0.0,0.0,0.0,2.434
2022-01-19 22:00:00,0.0,0.0,0.0,2.534
2022-01-19 23:00:00,0.0,0.0,0.0,2.276
2022-01-20 00:00:00,0.0,0.0,0.0,2.117
2022-01-20 01:00:00,0.0,0.0,0.0,1.659
2022-01-20 02:00:00,0.0,0.0,0.0,1.517
2022-01-20 03:00:00,0.0,0.0,0.0,1.328
2022-01-20 04:00:00,0.0,0.0,0.0,0.806
2022-01-20 05:00:00,0.0,0.0,0.0,0.791
2022-01-20 06:00:00,0.0,0.0,0.0,0.673
2022-01-20 07:00:00,0.0,0.0,0.0,0.551
2022-01-20 08:00:00,48.0,35.0,29.0,0.717
2022-01-20 09:00:00,223.0,170.0,74.0,1.666
2022-01-20 10:00:00,441.0,401.0,81.0,2.964
2022-01-20 11:00:00,514.0,487.0,84.0,4.14
2022-01-20 12:00:00,506.0,478.0,84.0,4.732
2022-01-20 13:00:00,420.0,382.0,81.0,4.75
2022-01-20 14:00:00,275.0,235.0,67.0,4.273
2022-01-20 15:00:00,77.0,62.0,32.0,2.86
2022-01-20 16:00:00,0.0,0.0,0.0,0.867
2022-01-20 17:00:00,0.0,0.0,0.0,0.426
2022-01-20 18:00:00,0.0,0.0,0.0,0.17300000000000001
2022-01-20 19:00:00,0.0,0.0,0.0,-0.161
