datetime,solar generation [W/kW],irradiance_direct [W/m2],irradiance_diffuse [W/m2],temperature [degC]
2020-01-04 16:00:00,0.0,0.0,0.0,5.192
2020-01-04 17:00:00,0.0,0.0,0.0,5.195
2020-01-04 18:00:00,0.0,0.0,0.0,5.196
2020-01-04 19:00:00,0.0,0.0,0.0,5.166
2020-01-04 20:00:00,0.0,0.0,0.0,5.021
2020-01-04 21:00:00,0.0,0.0,0.0,4.859
2020-01-04 22:00:00,0.0,0.0,0.0,4.761
2020-01-04 23:00:00,0.0,0.0,0.0,4.586
2020-01-05 00:00:00,0.0,0.0,0.0,4.546
2020-01-05 01:00:00,0.0,0.0,0.0,4.72
2020-01-05 02:00:00,0.0,0.0,0.0,4.951
2020-01-05 03:00:00,0.0,0.0,0.0,4.992
2020-01-05 04:00:00,0.0,0.0,0.0,4.937
2020-01-05 05:00:00,0.0,0.0,0.0,4.808
2020-01-05 06:00:00,0.0,0.0,0.0,4.744
2020-01-05 07:00:00,0.0,0.0,0.0,4.741
2020-01-05 08:00:00,3.0,2.0,8.0,4.81
2020-01-05 09:00:00,32.0,8.0,40.0,5.24
2020-01-05 10:00:00,73.0,19.0,73.0,5.901
2020-01-05 11:00:00,113.0,36.0,98.0,6.696
2020-01-05 12:00:00,145.0,60.0,109.0,7.453
2020-01-05 13:00:00,141.0,69.0,96.0,7.838
2020-01-05 14:00:00,76.0,37.0,59.0,7.614
2020-01-05 15:00:00,9.0,8.0,12.0,6.76
2020-01-05 16:00:00,0.0,0.0,0.0,6.173
2020-01-05 17:00:00,0.0,0.0,0.0,5.983
2020-01-05 18:00:00,0.0,0.0,0.0,5.689
2020-01-05 19:00:00,0.0,0.0,0.0,5.428
2020-01-05 20:00:00,0.0,0.0,0.0,5.241
2020-01-05 21:00:00,0.0,0.0,0.0,4.953
2020-01-05 22:00:00,0.0,0.0,0.0,4.907
2020-01-05 23:00:00,0.0,0.0,0.0,4.952
2020-01-06 00:00:00,0.0,0.0,0.0,5.119
2020-01-06 01:00:00,0.0,0.0,0.0,5.461
2020-01-06 02:00:00,0.0,0.0,0.0,5.828
2020-01-06 03:00:00,0.0,0.0,0.0,5.939
2020-01-06 04:00:00,0.0,0.0,0.0,5.807
2020-01-06 05:00:00,0.0,0.0,0.0,5.653
2020-01-06 06:00:00,0.0,0.0,0.0,5.447
2020-01-06 07:00:00,0.0,0.0,0.0,5.266
2020-01-06 08:00:00,5.0,4.0,10.0,5.316
2020-01-06 09:00:00,28.0,7.0,36.0,5.772
2020-01-06 10:00:00,79.0,24.0,74.0,6.305
2020-01-06 11:00:00,262.0,179.0,113.0,7.031
2020-01-06 12:00:00,387.0,335.0,96.0,7.538
2020-01-06 13:00:00,370.0,331.0,81.0,7.51
2020-01-06 14:00:00,97.0,56.0,62.0,6.936
2020-01-06 15:00:00,1.0,1.0,6.0,6.522
2020-01-06 16:00:00,0.0,0.0,0.0,6.771
2020-01-06 17:00:00,0.0,0.0,0.0,7.471
2020-01-06 18:00:00,0.0,0.0,0.0,7.466
2020-01-06 19:00:00,0.0,0.0,0.0,7.088
2020-01-06 20:00:00,0.0,0.0,0.0,6.518
2020-01-06 21:00:00,0.0,0.0,0.0,5.943
2020-01-06 22:00:00,0.0,0.0,0.0,5.469
2020-01-06 23:00:00,0.0,0.0,0.0,5.208
2020-01-07 00:00:00,0.0,0.0,0.0,5.089
2020-01-07 01:00:00,0.0,0.0,0.0,4.772
2020-01-07 02:00:00,0.0,0.0,0.0,4.654
2020-01-07 03:00:00,0.0,0.0,0.0,4.689
2020-01-07 04:00:00,0.0,0.0,0.0,4.807
2020-01-07 05:00:00,0.0,0.0,0.0,4.932
2020-01-07 06:00:00,0.0,0.0,0.0,5.039
2020-01-07 07:00:00,0.0,0.0,0.0,5.15
2020-01-07 08:00:00,2.0,2.0,8.0,5.335
2020-01-07 09:00:00,23.0,4.0,33.0,6.07
2020-01-07 10:00:00,51.0,8.0,61.0,7.071
2020-01-07 11:00:00,65.0,10.0,74.0,8.154
2020-01-07 12:00:00,51.0,7.0,63.0,9.112
2020-01-07 13:00:00,79.0,21.0,80.0,10.115
2020-01-07 14:00:00,71.0,30.0,62.0,10.743
2020-01-07 15:00:00,5.0,4.0,11.0,10.681
2020-01-07 16:00:00,0.0,0.0,0.0,10.676
2020-01-07 17:00:00,0.0,0.0,0.0,10.788
2020-01-07 18:00:00,0.0,0.0,0.0,10.863
2020-01-07 19:00:00,0.0,0.0,0.0,10.928
2020-01-07 20:00:00,0.0,0.0,0.0,11.001
2020-01-07 21:00:00,0.0,0.0,0.0,11.164
2020-01-07 22:00:00,0.0,0.0,0.0,11.306
2020-01-07 23:00:00,0.0,0.0,0.0,11.336
2020-01-08 00:00:00,0.0,0.0,0.0,11.395
2020-01-08 01:00:00,0.0,0.0,0.0,11.403
2020-01-08 02:00:00,0.0,0.0,0.0,11.248
2020-01-08 03:00:00,0.0,0.0,0.0,10.923
2020-01-08 04:00:00,0.0,0.0,0.0,10.503
2020-01-08 05:00:00,0.0,0.0,0.0,9.804
2020-01-08 06:00:00,0.0,0.0,0.0,9.127
2020-01-08 07:00:00,0.0,0.0,0.0,8.418
2020-01-08 08:00:00,22.0,20.0,17.0,7.937
2020-01-08 09:00:00,126.0,84.0,65.0,8.647
2020-01-08 10:00:00,236.0,171.0,96.0,9.55
2020-01-08 11:00:00,303.0,234.0,109.0,10.468
2020-01-08 12:00:00,264.0,186.0,114.0,10.979
2020-01-08 13:00:00,112.0,47.0,89.0,10.646
2020-01-08 14:00:00,36.0,10.0,43.0,9.478
2020-01-08 15:00:00,3.0,2.0,9.0,8.081
2020-01-08 16:00:00,0.0,0.0,0.0,7.451
2020-01-08 17:00:00,0.0,0.0,0.0,7.263
2020-01-08 18:00:00,0.0,0.0,0.0,7.214
2020-01-08 19:00:00,0.0,0.0,0.0,6.931
2020-01-08 20:00:00,0.0,0.0,0.0,6.236
2020-01-08 21:00:00,0.0,0.0,0.0,6.191
2020-01-08 22:00:00,0.0,0.0,0.0,6.724
2020-01-08 23:00:00,0.0,0.0,0.0,7.278
2020-01-09 00:00:00,0.0,0.0,0.0,7.864
2020-01-09 01:00:00,0.0,0.0,0.0,8.676
2020-01-09 02:00:00,0.0,0.0,0.0,9.898
2020-01-09 03:00:00,0.0,0.0,0.0,10.993
2020-01-09 04:00:00,0.0,0.0,0.0,11.357
2020-01-09 05:00:00,0.0,0.0,0.0,11.575
2020-01-09 06:00:00,0.0,0.0,0.0,11.783
2020-01-09 07:00:00,0.0,0.0,0.0,11.721
2020-01-09 08:00:00,7.0,6.0,11.0,11.29
2020-01-09 09:00:00,69.0,35.0,56.0,10.788
2020-01-09 10:00:00,238.0,177.0,94.0,10.689
2020-01-09 11:00:00,371.0,324.0,95.0,10.895
2020-01-09 12:00:00,429.0,403.0,85.0,11.102
2020-01-09 13:00:00,374.0,348.0,76.0,11.044
2020-01-09 14:00:00,169.0,134.0,63.0,10.417
2020-01-09 15:00:00,20.0,18.0,16.0,8.796
2020-01-09 16:00:00,0.0,0.0,0.0,7.677
2020-01-09 17:00:00,0.0,0.0,0.0,7.602
2020-01-09 18:00:00,0.0,0.0,0.0,7.638
2020-01-09 19:00:00,0.0,0.0,0.0,7.344
2020-01-09 20:00:00,0.0,0.0,0.0,6.889
2020-01-09 21:00:00,0.0,0.0,0.0,6.387
2020-01-09 22:00:00,0.0,0.0,0.0,5.892
2020-01-09 23:00:00,0.0,0.0,0.0,5.231
2020-01-10 00:00:00,0.0,0.0,0.0,4.698
2020-01-10 01:00:00,0.0,0.0,0.0,4.615
2020-01-10 02:00:00,0.0,0.0,0.0,4.902
2020-01-10 03:00:00,0.0,0.0,0.0,5.035
2020-01-10 04:00:00,0.0,0.0,0.0,4.818
2020-01-10 05:00:00,0.0,0.0,0.0,4.339
2020-01-10 06:00:00,0.0,0.0,0.0,3.967
2020-01-10 07:00:00,0.0,0.0,0.0,3.628
2020-01-10 08:00:00,16.0,13.0,16.0,3.265
2020-01-10 09:00:00,87.0,45.0,60.0,3.522
2020-01-10 10:00:00,178.0,106.0,95.0,4.118
2020-01-10 11:00:00,345.0,275.0,104.0,4.976
2020-01-10 12:00:00,423.0,378.0,90.0,5.817
2020-01-10 13:00:00,391.0,357.0,76.0,6.275
2020-01-10 14:00:00,248.0,218.0,58.0,5.955
2020-01-10 15:00:00,59.0,57.0,20.0,3.527
2020-01-10 16:00:00,0.0,0.0,0.0,1.97
2020-01-10 17:00:00,0.0,0.0,0.0,2.028
2020-01-10 18:00:00,0.0,0.0,0.0,2.431
2020-01-10 19:00:00,0.0,0.0,0.0,3.008
2020-01-10 20:00:00,0.0,0.0,0.0,2.979
2020-01-10 21:00:00,0.0,0.0,0.0,3.207
2020-01-10 22:00:00,0.0,0.0,0.0,3.226
2020-01-10 23:00:00,0.0,0.0,0.0,3.154
2020-01-11 00:00:00,0.0,0.0,0.0,3.294
2020-01-11 01:00:00,0.0,0.0,0.0,3.376
2020-01-11 02:00:00,0.0,0.0,0.0,3.5060000000000002
2020-01-11 03:00:00,0.0,0.0,0.0,3.813
2020-01-11 04:00:00,0.0,0.0,0.0,4.418
2020-01-11 05:00:00,0.0,0.0,0.0,5.13
2020-01-11 06:00:00,0.0,0.0,0.0,5.682
2020-01-11 07:00:00,0.0,0.0,0.0,6.078
2020-01-11 08:00:00,10.0,7.0,15.0,6.796
2020-01-11 09:00:00,42.0,12.0,48.0,7.643
2020-01-11 10:00:00,87.0,25.0,84.0,8.441
2020-01-11 11:00:00,135.0,48.0,112.0,9.226
2020-01-11 12:00:00,131.0,45.0,110.0,9.735
2020-01-11 13:00:00,93.0,28.0,88.0,9.856
2020-01-11 14:00:00,45.0,12.0,51.0,9.604
2020-01-11 15:00:00,5.0,3.0,11.0,9.165
2020-01-11 16:00:00,0.0,0.0,0.0,8.947
2020-01-11 17:00:00,0.0,0.0,0.0,9.019
2020-01-11 18:00:00,0.0,0.0,0.0,9.04
2020-01-11 19:00:00,0.0,0.0,0.0,9.016
2020-01-11 20:00:00,0.0,0.0,0.0,8.999
2020-01-11 21:00:00,0.0,0.0,0.0,8.927
2020-01-11 22:00:00,0.0,0.0,0.0,8.805
2020-01-11 23:00:00,0.0,0.0,0.0,8.717
2020-01-12 00:00:00,0.0,0.0,0.0,8.714
2020-01-12 01:00:00,0.0,0.0,0.0,8.765
2020-01-12 02:00:00,0.0,0.0,0.0,8.856
2020-01-12 03:00:00,0.0,0.0,0.0,8.961
2020-01-12 04:00:00,0.0,0.0,0.0,9.106
2020-01-12 05:00:00,0.0,0.0,0.0,9.146
2020-01-12 06:00:00,0.0,0.0,0.0,9.19
2020-01-12 07:00:00,0.0,0.0,0.0,9.034
2020-01-12 08:00:00,22.0,17.0,20.0,8.854
2020-01-12 09:00:00,66.0,25.0,61.0,9.171
2020-01-12 10:00:00,65.0,14.0,71.0,9.345
2020-01-12 11:00:00,85.0,18.0,88.0,9.543
2020-01-12 12:00:00,139.0,50.0,114.0,9.752
2020-01-12 13:00:00,152.0,73.0,105.0,9.526
2020-01-12 14:00:00,88.0,42.0,68.0,8.833
2020-01-12 15:00:00,10.0,5.0,16.0,7.942
2020-01-12 16:00:00,0.0,0.0,0.0,7.06
2020-01-12 17:00:00,0.0,0.0,0.0,6.338
2020-01-12 18:00:00,0.0,0.0,0.0,5.834
2020-01-12 19:00:00,0.0,0.0,0.0,5.848
2020-01-12 20:00:00,0.0,0.0,0.0,6.059
2020-01-12 21:00:00,0.0,0.0,0.0,5.944
2020-01-12 22:00:00,0.0,0.0,0.0,5.531
2020-01-12 23:00:00,0.0,0.0,0.0,5.244
2020-01-13 00:00:00,0.0,0.0,0.0,5.12
2020-01-13 01:00:00,0.0,0.0,0.0,5.056
2020-01-13 02:00:00,0.0,0.0,0.0,4.915
2020-01-13 03:00:00,0.0,0.0,0.0,4.583
2020-01-13 04:00:00,0.0,0.0,0.0,4.607
2020-01-13 05:00:00,0.0,0.0,0.0,4.587
2020-01-13 06:00:00,0.0,0.0,0.0,4.867
2020-01-13 07:00:00,0.0,0.0,0.0,5.255
2020-01-13 08:00:00,2.0,2.0,9.0,5.676
2020-01-13 09:00:00,30.0,6.0,40.0,6.339
2020-01-13 10:00:00,84.0,21.0,84.0,7.15
2020-01-13 11:00:00,146.0,53.0,118.0,7.915
2020-01-13 12:00:00,197.0,95.0,130.0,8.395
2020-01-13 13:00:00,108.0,34.0,97.0,8.432
2020-01-13 14:00:00,26.0,4.0,37.0,8.2
2020-01-13 15:00:00,0.0,0.0,4.0,8.198
2020-01-13 16:00:00,0.0,0.0,0.0,8.641
2020-01-13 17:00:00,0.0,0.0,0.0,9.384
2020-01-13 18:00:00,0.0,0.0,0.0,10.168
2020-01-13 19:00:00,0.0,0.0,0.0,10.625
2020-01-13 20:00:00,0.0,0.0,0.0,10.614
2020-01-13 21:00:00,0.0,0.0,0.0,10.108
2020-01-13 22:00:00,0.0,0.0,0.0,9.272
2020-01-13 23:00:00,0.0,0.0,0.0,8.386
2020-01-14 00:00:00,0.0,0.0,0.0,7.507
2020-01-14 01:00:00,0.0,0.0,0.0,6.84
2020-01-14 02:00:00,0.0,0.0,0.0,6.406
2020-01-14 03:00:00,0.0,0.0,0.0,6.147
2020-01-14 04:00:00,0.0,0.0,0.0,5.765
2020-01-14 05:00:00,0.0,0.0,0.0,5.326
2020-01-14 06:00:00,0.0,0.0,0.0,5.064
2020-01-14 07:00:00,0.0,0.0,0.0,4.993
2020-01-14 08:00:00,17.0,11.0,20.0,5.284
2020-01-14 09:00:00,41.0,10.0,48.0,6.26
2020-01-14 10:00:00,104.0,32.0,94.0,7.584
2020-01-14 11:00:00,160.0,62.0,123.0,8.87
2020-01-14 12:00:00,126.0,38.0,113.0,9.573
2020-01-14 13:00:00,60.0,10.0,70.0,9.911
2020-01-14 14:00:00,12.0,1.0,23.0,11.018
2020-01-14 15:00:00,0.0,0.0,6.0,12.424
2020-01-14 16:00:00,0.0,0.0,0.0,12.804
2020-01-14 17:00:00,0.0,0.0,0.0,12.692
2020-01-14 18:00:00,0.0,0.0,0.0,12.595
2020-01-14 19:00:00,0.0,0.0,0.0,12.57
2020-01-14 20:00:00,0.0,0.0,0.0,12.503
2020-01-14 21:00:00,0.0,0.0,0.0,12.364
2020-01-14 22:00:00,0.0,0.0,0.0,12.089
2020-01-14 23:00:00,0.0,0.0,0.0,11.811
2020-01-15 00:00:00,0.0,0.0,0.0,11.546
2020-01-15 01:00:00,0.0,0.0,0.0,11.203
2020-01-15 02:00:00,0.0,0.0,0.0,10.73
2020-01-15 03:00:00,0.0,0.0,0.0,10.074
2020-01-15 04:00:00,0.0,0.0,0.0,9.292
2020-01-15 05:00:00,0.0,0.0,0.0,8.372
2020-01-15 06:00:00,0.0,0.0,0.0,7.388
2020-01-15 07:00:00,0.0,0.0,0.0,6.531
2020-01-15 08:00:00,2.0,1.0,8.0,5.926
2020-01-15 09:00:00,20.0,3.0,30.0,5.806
2020-01-15 10:00:00,47.0,7.0,58.0,6.094
2020-01-15 11:00:00,103.0,24.0,100.0,6.7620000000000005
2020-01-15 12:00:00,144.0,51.0,116.0,7.536
2020-01-15 13:00:00,185.0,101.0,110.0,8.138
2020-01-15 14:00:00,194.0,144.0,76.0,8.188
2020-01-15 15:00:00,42.0,32.0,27.0,7.323
2020-01-15 16:00:00,0.0,0.0,0.0,6.303
2020-01-15 17:00:00,0.0,0.0,0.0,5.519
2020-01-15 18:00:00,0.0,0.0,0.0,5.019
2020-01-15 19:00:00,0.0,0.0,0.0,4.713
2020-01-15 20:00:00,0.0,0.0,0.0,4.494
2020-01-15 21:00:00,0.0,0.0,0.0,4.347
2020-01-15 22:00:00,0.0,0.0,0.0,4.233
2020-01-15 23:00:00,0.0,0.0,0.0,4.162
2020-01-16 00:00:00,0.0,0.0,0.0,4.098
2020-01-16 01:00:00,0.0,0.0,0.0,4.092
2020-01-16 02:00:00,0.0,0.0,0.0,4.246
2020-01-16 03:00:00,0.0,0.0,0.0,4.574
2020-01-16 04:00:00,0.0,0.0,0.0,4.766
2020-01-16 05:00:00,0.0,0.0,0.0,4.896
2020-01-16 06:00:00,0.0,0.0,0.0,5.176
2020-01-16 07:00:00,0.0,0.0,0.0,5.335
2020-01-16 08:00:00,7.0,4.0,14.0,5.633
2020-01-16 09:00:00,33.0,6.0,43.0,6.315
2020-01-16 10:00:00,74.0,16.0,78.0,7.148
2020-01-16 11:00:00,214.0,112.0,131.0,8.114
2020-01-16 12:00:00,337.0,253.0,125.0,9.159
2020-01-16 13:00:00,204.0,118.0,115.0,9.678
2020-01-16 14:00:00,29.0,5.0,40.0,9.431
2020-01-16 15:00:00,1.0,1.0,8.0,9.168
2020-01-16 16:00:00,0.0,0.0,0.0,9.289
2020-01-16 17:00:00,0.0,0.0,0.0,9.714
2020-01-16 18:00:00,0.0,0.0,0.0,10.014
2020-01-16 19:00:00,0.0,0.0,0.0,10.062
2020-01-16 20:00:00,0.0,0.0,0.0,9.984
2020-01-16 21:00:00,0.0,0.0,0.0,9.91
2020-01-16 22:00:00,0.0,0.0,0.0,9.852
2020-01-16 23:00:00,0.0,0.0,0.0,9.729
2020-01-17 00:00:00,0.0,0.0,0.0,9.253
2020-01-17 01:00:00,0.0,0.0,0.0,8.58
2020-01-17 02:00:00,0.0,0.0,0.0,8.118
2020-01-17 03:00:00,0.0,0.0,0.0,7.825
2020-01-17 04:00:00,0.0,0.0,0.0,7.599
2020-01-17 05:00:00,0.0,0.0,0.0,7.435
2020-01-17 06:00:00,0.0,0.0,0.0,7.315
2020-01-17 07:00:00,0.0,0.0,0.0,7.199
2020-01-17 08:00:00,3.0,2.0,10.0,7.226
2020-01-17 09:00:00,21.0,3.0,33.0,7.56
2020-01-17 10:00:00,49.0,7.0,61.0,8.077
2020-01-17 11:00:00,87.0,15.0,93.0,8.509
2020-01-17 12:00:00,90.0,17.0,95.0,8.063
2020-01-17 13:00:00,85.0,19.0,86.0,7.041
2020-01-17 14:00:00,70.0,22.0,67.0,6.21
2020-01-17 15:00:00,23.0,12.0,26.0,5.508
2020-01-17 16:00:00,0.0,0.0,0.0,4.622
2020-01-17 17:00:00,0.0,0.0,0.0,3.876
2020-01-17 18:00:00,0.0,0.0,0.0,3.395
2020-01-17 19:00:00,0.0,0.0,0.0,3.148
2020-01-17 20:00:00,0.0,0.0,0.0,2.982
2020-01-17 21:00:00,0.0,0.0,0.0,2.87
2020-01-17 22:00:00,0.0,0.0,0.0,2.84
2020-01-17 23:00:00,0.0,0.0,0.0,2.7
2020-01-18 00:00:00,0.0,0.0,0.0,2.758
2020-01-18 01:00:00,0.0,0.0,0.0,2.817
2020-01-18 02:00:00,0.0,0.0,0.0,2.806
2020-01-18 03:00:00,0.0,0.0,0.0,2.701
2020-01-18 04:00:00,0.0,0.0,0.0,2.349
2020-01-18 05:00:00,0.0,0.0,0.0,2.019
2020-01-18 06:00:00,0.0,0.0,0.0,1.365
2020-01-18 07:00:00,0.0,0.0,0.0,0.877
2020-01-18 08:00:00,35.0,26.0,24.0,1.28
2020-01-18 09:00:00,255.0,211.0,68.0,2.555
2020-01-18 10:00:00,452.0,424.0,74.0,4.037
2020-01-18 11:00:00,536.0,527.0,74.0,5.537
2020-01-18 12:00:00,532.0,526.0,73.0,6.56
2020-01-18 13:00:00,456.0,440.0,69.0,6.837
2020-01-18 14:00:00,293.0,264.0,60.0,6.305
2020-01-18 15:00:00,77.0,67.0,29.0,3.887
2020-01-18 16:00:00,0.0,0.0,0.0,1.938
2020-01-18 17:00:00,0.0,0.0,0.0,1.721
2020-01-18 18:00:00,0.0,0.0,0.0,1.518
2020-01-18 19:00:00,0.0,0.0,0.0,1.335
2020-01-18 20:00:00,0.0,0.0,0.0,1.562
2020-01-18 21:00:00,0.0,0.0,0.0,1.646
2020-01-18 22:00:00,0.0,0.0,0.0,1.675
2020-01-18 23:00:00,0.0,0.0,0.0,1.728
2020-01-19 00:00:00,0.0,0.0,0.0,1.567
2020-01-19 01:00:00,0.0,0.0,0.0,1.02
2020-01-19 02:00:00,0.0,0.0,0.0,1.014
2020-01-19 03:00:00,0.0,0.0,0.0,0.615
2020-01-19 04:00:00,0.0,0.0,0.0,0.47500000000000003
2020-01-19 05:00:00,0.0,0.0,0.0,0.263
2020-01-19 06:00:00,0.0,0.0,0.0,0.014
2020-01-19 07:00:00,0.0,0.0,0.0,-0.202
2020-01-19 08:00:00,30.0,20.0,24.0,-0.122
2020-01-19 09:00:00,149.0,94.0,74.0,0.768
2020-01-19 10:00:00,333.0,264.0,97.0,2.075
2020-01-19 11:00:00,433.0,377.0,99.0,3.862
2020-01-19 12:00:00,480.0,444.0,88.0,5.05
2020-01-19 13:00:00,458.0,435.0,73.0,5.547
2020-01-19 14:00:00,313.0,285.0,60.0,5.201
2020-01-19 15:00:00,90.0,78.0,31.0,2.606
2020-01-19 16:00:00,0.0,0.0,0.0,0.48
2020-01-19 17:00:00,0.0,0.0,0.0,-0.126
2020-01-19 18:00:00,0.0,0.0,0.0,-0.281
2020-01-19 19:00:00,0.0,0.0,0.0,-0.08
2020-01-19 20:00:00,0.0,0.0,0.0,-0.137
2020-01-19 21:00:00,0.0,0.0,0.0,-0.991
2020-01-19 22:00:00,0.0,0.0,0.0,-1.457
2020-01-19 23:00:00,0.0,0.0,0.0,-1.065
2020-01-20 00:00:00,0.0,0.0,0.0,-0.544
2020-01-20 01:00:00,0.0,0.0,0.0,-0.153
2020-01-20 02:00:00,0.0,0.0,0.0,-0.068
2020-01-20 03:00:00,0.0,0.0,0.0,-0.179
2020-01-20 04:00:00,0.0,0.0,0.0,-0.304
2020-01-20 05:00:00,0.0,0.0,0.0,-0.303
2020-01-20 06:00:00,0.0,0.0,0.0,-0.311
2020-01-20 07:00:00,0.0,0.0,0.0,-0.28
2020-01-20 08:00:00,19.0,10.0,21.0,0.14100000000000001
2020-01-20 09:00:00,81.0,33.0,66.0,1.09
2020-01-20 10:00:00,235.0,151.0,107.0,2.565
2020-01-20 11:00:00,514.0,483.0,88.0,4.359
2020-01-20 12:00:00,519.0,499.0,82.0,5.563
2020-01-20 13:00:00,444.0,417.0,77.0,6.2
2020-01-20 14:00:00,297.0,264.0,64.0,5.967
2020-01-20 15:00:00,87.0,74.0,32.0,3.407
2020-01-20 16:00:00,0.0,0.0,0.0,1.203
2020-01-20 17:00:00,0.0,0.0,0.0,0.529
2020-01-20 18:00:00,0.0,0.0,0.0,0.016
2020-01-20 19:00:00,0.0,0.0,0.0,-0.36
2020-01-20 20:00:00,0.0,0.0,0.0,-0.185
